date,portfolio_id,portfolio_name,risk_profile,portfolio_value_cad,daily_return,cumulative_return,benchmark_return,benchmark_cumulative_return,active_return,contribution_cad,withdrawal_cad,net_flow_cad
2025-02-04,PF004,Retirement 2045,Target Date,32468828.512706,0.004398,-0.001846,-0.012247,0.001685,0.016645,0.0,0.0,0.0
2025-02-05,PF004,Retirement 2045,Target Date,32752371.057578,0.008733,0.006871,-0.007848,-0.006176,0.016581,0.0,0.0,0.0
2025-02-06,PF004,Retirement 2045,Target Date,32843637.676733,0.002787,0.009677,-0.006568,-0.012704,0.009355,0.0,0.0,0.0
2025-02-07,PF004,Retirement 2045,Target Date,32682508.105296,-0.004906,0.004723,0.006434,-0.006351,-0.01134,0.0,0.0,0.0
2025-02-10,PF004,Retirement 2045,Target Date,32701507.829964,0.000581,0.005307,-0.004784,-0.011105,0.005365,0.0,0.0,0.0
2025-02-11,PF004,Retirement 2045,Target Date,32894027.166053,0.005887,0.011226,0.011517,0.000284,-0.00563,0.0,0.0,0.0
2025-02-12,PF004,Retirement 2045,Target Date,33059889.049771,0.005042,0.016325,-0.001553,-0.001269,0.006595,0.0,0.0,0.0
2025-02-13,PF004,Retirement 2045,Target Date,32916781.380652,-0.004329,0.011925,-0.011817,-0.013071,0.007488,0.0,0.0,0.0
2025-02-14,PF004,Retirement 2045,Target Date,33035869.65858,0.003618,0.015586,-0.00571,-0.018707,0.009328,0.0,0.0,0.0
2025-02-17,PF004,Retirement 2045,Target Date,33200662.509359,0.004988,0.020652,-0.000848,-0.019539,0.005836,0.0,0.0,0.0
2025-02-18,PF004,Retirement 2045,Target Date,33300583.917377,0.00301,0.023724,-0.006134,-0.025553,0.009144,0.0,0.0,0.0
2025-02-19,PF004,Retirement 2045,Target Date,33013135.813837,-0.008632,0.014887,0.009842,-0.015962,-0.018474,0.0,0.0,0.0
2025-02-20,PF004,Retirement 2045,Target Date,32979390.034889,-0.001022,0.01385,-0.007621,-0.023462,0.006599,0.0,0.0,0.0
2025-02-21,PF004,Retirement 2045,Target Date,32706000.126184,-0.00829,0.005445,-0.002868,-0.026262,-0.005422,0.0,0.0,0.0
2025-02-24,PF004,Retirement 2045,Target Date,32693811.197337,-0.000373,0.005071,-0.011686,-0.037642,0.011313,0.0,0.0,0.0
2025-02-25,PF004,Retirement 2045,Target Date,32806023.829349,0.003432,0.00852,-0.006962,-0.044341,0.010394,0.0,0.0,0.0
2025-02-26,PF004,Retirement 2045,Target Date,32645433.538176,-0.004895,0.003584,0.005256,-0.039319,-0.010151,0.0,0.0,0.0
2025-02-27,PF004,Retirement 2045,Target Date,32739548.010285,0.002883,0.006477,-0.002744,-0.041955,0.005627,0.0,0.0,0.0
2025-02-28,PF004,Retirement 2045,Target Date,32631720.441323,-0.00378,0.002672,0.00748,-0.034788,-0.01126,15932.01,0.0,15932.01
2025-03-03,PF004,Retirement 2045,Target Date,32600384.577052,-0.00096,0.001709,0.001391,-0.033446,-0.002351,0.0,0.0,0.0
2025-03-04,PF004,Retirement 2045,Target Date,32426307.452452,-0.00534,-0.003639,0.005268,-0.028354,-0.010608,0.0,0.0,0.0
2025-03-05,PF004,Retirement 2045,Target Date,32547113.510255,0.003726,7.3e-05,-0.006088,-0.034269,0.009814,0.0,0.0,0.0
2025-03-06,PF004,Retirement 2045,Target Date,32579234.351961,0.000987,0.001059,0.005043,-0.029399,-0.004056,0.0,0.0,0.0
2025-03-07,PF004,Retirement 2045,Target Date,32663322.497875,0.002581,0.003643,-0.006417,-0.035628,0.008998,0.0,0.0,0.0
2025-03-10,PF004,Retirement 2045,Target Date,32841102.089049,0.005443,0.009106,-0.004185,-0.039663,0.009628,0.0,0.0,0.0
2025-03-11,PF004,Retirement 2045,Target Date,32654905.947447,-0.00567,0.003385,-0.007947,-0.047295,0.002277,0.0,0.0,0.0
2025-03-12,PF004,Retirement 2045,Target Date,32388196.655887,-0.008168,-0.004811,-0.004973,-0.052033,-0.003195,0.0,0.0,0.0
2025-03-13,PF004,Retirement 2045,Target Date,32257662.716174,-0.00403,-0.008821,0.004118,-0.048129,-0.008148,0.0,0.0,0.0
2025-03-14,PF004,Retirement 2045,Target Date,32069172.696957,-0.005843,-0.014613,-0.00145,-0.04951,-0.004393,0.0,0.0,0.0
2025-03-17,PF004,Retirement 2045,Target Date,31976043.882081,-0.002904,-0.017475,0.010518,-0.039512,-0.013422,0.0,0.0,0.0
2025-03-18,PF004,Retirement 2045,Target Date,32117646.508778,0.004428,-0.013124,-0.003809,-0.043171,0.008237,0.0,0.0,0.0
2025-03-19,PF004,Retirement 2045,Target Date,32243759.11496,0.003927,-0.009249,-0.007283,-0.050139,0.01121,0.0,0.0,0.0
2025-03-20,PF004,Retirement 2045,Target Date,32239691.127914,-0.000126,-0.009374,0.009327,-0.04128,-0.009453,0.0,0.0,0.0
2025-03-21,PF004,Retirement 2045,Target Date,32113259.329007,-0.003922,-0.013258,0.004419,-0.037043,-0.008341,0.0,0.0,0.0
2025-03-24,PF004,Retirement 2045,Target Date,32314488.809038,0.006266,-0.007075,-0.001152,-0.038153,0.007418,0.0,0.0,0.0
2025-03-25,PF004,Retirement 2045,Target Date,32536268.36033,0.006863,-0.000261,0.000947,-0.037242,0.005916,0.0,0.0,0.0
2025-03-26,PF004,Retirement 2045,Target Date,32582882.440974,0.001433,0.001172,-0.002724,-0.039864,0.004157,0.0,0.0,0.0
2025-03-27,PF004,Retirement 2045,Target Date,32628745.001154,0.001408,0.002581,0.014051,-0.026374,-0.012643,0.0,0.0,0.0
2025-03-28,PF004,Retirement 2045,Target Date,32790625.000214,0.004961,0.007555,-0.001563,-0.027895,0.006524,0.0,0.0,0.0
2025-03-31,PF004,Retirement 2045,Target Date,33005435.439088,0.006205,0.013806,-0.006298,-0.034018,0.012503,16282.82,4929.55,11353.27
2025-04-01,PF004,Retirement 2045,Target Date,33020846.465563,0.000467,0.01428,0.003107,-0.031016,-0.00264,0.0,0.0,0.0
2025-04-02,PF004,Retirement 2045,Target Date,32959275.097549,-0.001865,0.012389,0.006554,-0.024666,-0.008419,0.0,0.0,0.0
2025-04-03,PF004,Retirement 2045,Target Date,32901298.134985,-0.001759,0.010608,-0.011642,-0.036021,0.009883,0.0,0.0,0.0
2025-04-04,PF004,Retirement 2045,Target Date,32932258.909183,0.000941,0.011559,-0.009776,-0.045444,0.010717,0.0,0.0,0.0
2025-04-07,PF004,Retirement 2045,Target Date,32902908.157036,-0.000891,0.010657,0.008613,-0.037223,-0.009504,0.0,0.0,0.0
2025-04-08,PF004,Retirement 2045,Target Date,33142722.838284,0.007289,0.018023,-0.005065,-0.042099,0.012354,0.0,0.0,0.0
2025-04-09,PF004,Retirement 2045,Target Date,33175706.431897,0.000995,0.019037,-0.008433,-0.050177,0.009428,0.0,0.0,0.0
2025-04-10,PF004,Retirement 2045,Target Date,33130139.013131,-0.001374,0.017637,-0.004048,-0.054022,0.002674,0.0,0.0,0.0
2025-04-11,PF004,Retirement 2045,Target Date,33322306.663092,0.0058,0.02354,0.002613,-0.05155,0.003187,0.0,0.0,0.0
2025-04-14,PF004,Retirement 2045,Target Date,33472207.413987,0.004499,0.028144,0.006498,-0.045387,-0.001999,0.0,0.0,0.0
2025-04-15,PF004,Retirement 2045,Target Date,33281884.539922,-0.005686,0.022298,0.005612,-0.04003,-0.011298,0.0,0.0,0.0
2025-04-16,PF004,Retirement 2045,Target Date,33296725.081467,0.000446,0.022754,-0.002376,-0.042311,0.002822,0.0,0.0,0.0
2025-04-17,PF004,Retirement 2045,Target Date,33343050.408801,0.001391,0.024177,0.003409,-0.039046,-0.002018,0.0,0.0,0.0
2025-04-18,PF004,Retirement 2045,Target Date,33105731.815967,-0.007117,0.016887,0.01024,-0.029206,-0.017357,0.0,0.0,0.0
2025-04-21,PF004,Retirement 2045,Target Date,32853438.213438,-0.007621,0.009138,-0.001098,-0.030272,-0.006523,0.0,0.0,0.0
2025-04-22,PF004,Retirement 2045,Target Date,32866547.877789,0.000399,0.00954,0.012657,-0.017998,-0.012258,0.0,0.0,0.0
2025-04-23,PF004,Retirement 2045,Target Date,32790661.118715,-0.002309,0.007209,0.008824,-0.009333,-0.011133,0.0,0.0,0.0
2025-04-24,PF004,Retirement 2045,Target Date,32987712.881562,0.006009,0.013262,-0.004358,-0.01365,0.010367,0.0,0.0,0.0
2025-04-25,PF004,Retirement 2045,Target Date,32983447.691858,-0.000129,0.013131,0.008184,-0.005578,-0.008313,0.0,0.0,0.0
2025-04-28,PF004,Retirement 2045,Target Date,32880065.278582,-0.003134,0.009956,0.009347,0.003717,-0.012481,0.0,0.0,0.0
2025-04-29,PF004,Retirement 2045,Target Date,32730141.572432,-0.00456,0.00535,-0.003868,-0.000165,-0.000692,0.0,0.0,0.0
2025-04-30,PF004,Retirement 2045,Target Date,32695691.851716,-0.001553,0.003789,-0.00025,-0.000415,-0.001303,16383.79,0.0,16383.79
2025-05-01,PF004,Retirement 2045,Target Date,32615798.27229,-0.002444,0.001336,-0.011621,-0.012032,0.009177,0.0,0.0,0.0
2025-05-02,PF004,Retirement 2045,Target Date,32623369.17887,0.000232,0.001569,0.008758,-0.003379,-0.008526,0.0,0.0,0.0
2025-05-05,PF004,Retirement 2045,Target Date,32831651.427055,0.006384,0.007963,0.001165,-0.002218,0.005219,0.0,0.0,0.0
2025-05-06,PF004,Retirement 2045,Target Date,32607362.284137,-0.006831,0.001077,-0.00746,-0.009661,0.000629,0.0,0.0,0.0
2025-05-07,PF004,Retirement 2045,Target Date,32672240.576137,0.00199,0.003069,0.012618,0.002835,-0.010628,0.0,0.0,0.0
2025-05-08,PF004,Retirement 2045,Target Date,32615821.855271,-0.001727,0.001337,0.002881,0.005724,-0.004608,0.0,0.0,0.0
2025-05-09,PF004,Retirement 2045,Target Date,32598805.522984,-0.000522,0.000815,-0.002045,0.003667,0.001523,0.0,0.0,0.0
2025-05-12,PF004,Retirement 2045,Target Date,32405022.826819,-0.005944,-0.005135,-0.015503,-0.011893,0.009559,0.0,0.0,0.0
2025-05-13,PF004,Retirement 2045,Target Date,32425718.463762,0.000639,-0.004499,0.003476,-0.008458,-0.002837,0.0,0.0,0.0
2025-05-14,PF004,Retirement 2045,Target Date,32477116.639996,0.001585,-0.002921,0.011953,0.003394,-0.010368,0.0,0.0,0.0
2025-05-15,PF004,Retirement 2045,Target Date,32710985.303658,0.007201,0.004259,-0.002095,0.001292,0.009296,0.0,0.0,0.0
2025-05-16,PF004,Retirement 2045,Target Date,32816143.392844,0.003215,0.007487,-0.000265,0.001027,0.00348,0.0,0.0,0.0
2025-05-19,PF004,Retirement 2045,Target Date,33065991.187815,0.007614,0.015158,-0.00445,-0.003428,0.012064,0.0,0.0,0.0
2025-05-20,PF004,Retirement 2045,Target Date,32942176.825947,-0.003744,0.011356,0.014506,0.011028,-0.01825,0.0,0.0,0.0
2025-05-21,PF004,Retirement 2045,Target Date,32861952.384233,-0.002435,0.008893,-0.001487,0.009525,-0.000948,0.0,0.0,0.0
2025-05-22,PF004,Retirement 2045,Target Date,33080424.225072,0.006648,0.015601,0.000688,0.010219,0.00596,0.0,0.0,0.0
2025-05-23,PF004,Retirement 2045,Target Date,33038216.393931,-0.001276,0.014305,0.003023,0.013273,-0.004299,0.0,0.0,0.0
2025-05-26,PF004,Retirement 2045,Target Date,33149603.006801,0.003371,0.017725,-0.013561,-0.000468,0.016932,0.0,0.0,0.0
2025-05-27,PF004,Retirement 2045,Target Date,33025361.649058,-0.003748,0.01391,0.010776,0.010303,-0.014524,0.0,0.0,0.0
2025-05-28,PF004,Retirement 2045,Target Date,32815246.904242,-0.006362,0.007459,0.00266,0.012991,-0.009022,0.0,0.0,0.0
2025-05-29,PF004,Retirement 2045,Target Date,32758929.598964,-0.001716,0.00573,-0.01027,0.002587,0.008554,0.0,0.0,0.0
2025-05-30,PF004,Retirement 2045,Target Date,32691494.923361,-0.002059,0.00366,-0.014037,-0.011486,0.011978,0.0,0.0,0.0
2025-06-02,PF004,Retirement 2045,Target Date,32711624.871952,0.000616,0.004278,0.003559,-0.007968,-0.002943,0.0,0.0,0.0
2025-06-03,PF004,Retirement 2045,Target Date,32740274.511664,0.000876,0.005158,0.012678,0.004609,-0.011802,0.0,0.0,0.0
2025-06-04,PF004,Retirement 2045,Target Date,32733104.077222,-0.000219,0.004938,0.003586,0.008212,-0.003805,0.0,0.0,0.0
2025-06-05,PF004,Retirement 2045,Target Date,32701535.072884,-0.000964,0.003968,-0.007025,0.001129,0.006061,0.0,0.0,0.0
2025-06-06,PF004,Retirement 2045,Target Date,32705328.059803,0.000116,0.004085,-1.5e-05,0.001114,0.000131,0.0,0.0,0.0
2025-06-09,PF004,Retirement 2045,Target Date,32698000.350709,-0.000224,0.00386,0.000806,0.001921,-0.00103,0.0,0.0,0.0
2025-06-10,PF004,Retirement 2045,Target Date,32583135.366206,-0.003513,0.000333,-0.003771,-0.001857,0.000258,0.0,0.0,0.0
2025-06-11,PF004,Retirement 2045,Target Date,32612733.968951,0.000908,0.001242,-0.013323,-0.015156,0.014231,0.0,0.0,0.0
2025-06-12,PF004,Retirement 2045,Target Date,32554057.007034,-0.001799,-0.000559,0.000775,-0.014392,-0.002574,0.0,0.0,0.0
2025-06-13,PF004,Retirement 2045,Target Date,32367775.829863,-0.005722,-0.006278,-0.004777,-0.019101,-0.000945,0.0,0.0,0.0
2025-06-16,PF004,Retirement 2045,Target Date,32204021.287932,-0.005059,-0.011306,-0.001475,-0.020548,-0.003584,0.0,0.0,0.0
2025-06-17,PF004,Retirement 2045,Target Date,32251720.10885,0.001481,-0.009841,3.7e-05,-0.020511,0.001444,0.0,0.0,0.0
2025-06-18,PF004,Retirement 2045,Target Date,32253650.860236,6e-05,-0.009782,-0.001747,-0.022222,0.001807,0.0,0.0,0.0
2025-06-19,PF004,Retirement 2045,Target Date,32361284.479125,0.003337,-0.006478,-0.006974,-0.029042,0.010311,0.0,0.0,0.0
2025-06-20,PF004,Retirement 2045,Target Date,32197656.681161,-0.005056,-0.011501,-0.000372,-0.029403,-0.004684,0.0,0.0,0.0
2025-06-23,PF004,Retirement 2045,Target Date,32303683.967204,0.003293,-0.008246,0.002373,-0.027099,0.00092,0.0,0.0,0.0
2025-06-24,PF004,Retirement 2045,Target Date,32118954.524166,-0.005719,-0.013917,0.010081,-0.017292,-0.0158,0.0,0.0,0.0
2025-06-25,PF004,Retirement 2045,Target Date,32161943.032988,0.001338,-0.012598,0.003655,-0.0137,-0.002317,0.0,0.0,0.0
2025-06-26,PF004,Retirement 2045,Target Date,32356570.678081,0.006051,-0.006622,0.000744,-0.012966,0.005307,0.0,0.0,0.0
2025-06-27,PF004,Retirement 2045,Target Date,32514317.984815,0.004875,-0.001779,0.006033,-0.007011,-0.001158,0.0,0.0,0.0
2025-06-30,PF004,Retirement 2045,Target Date,32742790.950344,0.006835,0.005044,-0.009007,-0.015955,0.015842,16104.23,9874.23,6230.0
2025-07-01,PF004,Retirement 2045,Target Date,32580672.737803,-0.004951,6.8e-05,-0.008655,-0.024472,0.003704,0.0,0.0,0.0
2025-07-02,PF004,Retirement 2045,Target Date,32509933.351691,-0.002171,-0.002104,0.006696,-0.01794,-0.008867,0.0,0.0,0.0
2025-07-03,PF004,Retirement 2045,Target Date,32403350.143596,-0.003278,-0.005375,-0.000527,-0.018457,-0.002751,0.0,0.0,0.0
2025-07-04,PF004,Retirement 2045,Target Date,32401633.917365,-5.3e-05,-0.005428,-0.006588,-0.024924,0.006535,0.0,0.0,0.0
2025-07-07,PF004,Retirement 2045,Target Date,32338588.333975,-0.001946,-0.007363,-0.002171,-0.027041,0.000225,0.0,0.0,0.0
2025-07-08,PF004,Retirement 2045,Target Date,32247833.794887,-0.002806,-0.010149,0.009868,-0.01744,-0.012674,0.0,0.0,0.0
2025-07-09,PF004,Retirement 2045,Target Date,32074890.012948,-0.005363,-0.015458,-0.005205,-0.022554,-0.000158,0.0,0.0,0.0
2025-07-10,PF004,Retirement 2045,Target Date,31902636.673324,-0.00537,-0.020745,-0.009911,-0.032241,0.004541,0.0,0.0,0.0
2025-07-11,PF004,Retirement 2045,Target Date,32230397.389314,0.010274,-0.010684,-0.014206,-0.045989,0.02448,0.0,0.0,0.0
2025-07-14,PF004,Retirement 2045,Target Date,32348347.708294,0.00366,-0.007064,0.020162,-0.026754,-0.016502,0.0,0.0,0.0
2025-07-15,PF004,Retirement 2045,Target Date,32287910.828402,-0.001868,-0.008919,3.2e-05,-0.026723,-0.0019,0.0,0.0,0.0
2025-07-16,PF004,Retirement 2045,Target Date,32307157.511636,0.000596,-0.008328,0.00652,-0.020378,-0.005924,0.0,0.0,0.0
2025-07-17,PF004,Retirement 2045,Target Date,32288879.875214,-0.000566,-0.008889,-0.006247,-0.026497,0.005681,0.0,0.0,0.0
2025-07-18,PF004,Retirement 2045,Target Date,32298844.63518,0.000309,-0.008583,0.011286,-0.01551,-0.010977,0.0,0.0,0.0
2025-07-21,PF004,Retirement 2045,Target Date,32156093.832565,-0.00442,-0.012965,-0.002497,-0.017969,-0.001923,0.0,0.0,0.0
2025-07-22,PF004,Retirement 2045,Target Date,32074755.256601,-0.002529,-0.015462,-0.004373,-0.022263,0.001844,0.0,0.0,0.0
2025-07-23,PF004,Retirement 2045,Target Date,32102912.76254,0.000878,-0.014597,0.000704,-0.021575,0.000174,0.0,0.0,0.0
2025-07-24,PF004,Retirement 2045,Target Date,32209789.111735,0.003329,-0.011317,-0.004101,-0.025587,0.00743,0.0,0.0,0.0
2025-07-25,PF004,Retirement 2045,Target Date,32141902.824102,-0.002108,-0.013401,-0.003348,-0.02885,0.00124,0.0,0.0,0.0
2025-07-28,PF004,Retirement 2045,Target Date,32331393.763131,0.005895,-0.007584,0.000408,-0.028453,0.005487,0.0,0.0,0.0
2025-07-29,PF004,Retirement 2045,Target Date,32286060.875294,-0.001402,-0.008976,-0.003465,-0.03182,0.002063,0.0,0.0,0.0
2025-07-30,PF004,Retirement 2045,Target Date,32295758.200312,0.0003,-0.008678,0.012096,-0.020109,-0.011796,0.0,0.0,0.0
2025-07-31,PF004,Retirement 2045,Target Date,32334265.787968,0.000712,-0.007973,0.001788,-0.018357,-0.001076,16482.26,954.51,15527.75
2025-08-01,PF004,Retirement 2045,Target Date,32344341.597376,0.000312,-0.007663,0.002589,-0.015815,-0.002277,0.0,0.0,0.0
2025-08-04,PF004,Retirement 2045,Target Date,32640580.940854,0.009159,0.001425,0.004615,-0.011273,0.004544,0.0,0.0,0.0
2025-08-05,PF004,Retirement 2045,Target Date,32755522.485131,0.003521,0.004952,0.013644,0.002217,-0.010123,0.0,0.0,0.0
2025-08-06,PF004,Retirement 2045,Target Date,33102968.186182,0.010607,0.015611,-0.001884,0.000329,0.012491,0.0,0.0,0.0
2025-08-07,PF004,Retirement 2045,Target Date,32726870.764614,-0.011361,0.004073,0.01201,0.012343,-0.023371,0.0,0.0,0.0
2025-08-08,PF004,Retirement 2045,Target Date,32883331.028244,0.004781,0.008873,0.009446,0.021905,-0.004665,0.0,0.0,0.0
2025-08-11,PF004,Retirement 2045,Target Date,32897397.113384,0.000428,0.009304,-0.002929,0.018912,0.003357,0.0,0.0,0.0
2025-08-12,PF004,Retirement 2045,Target Date,32965918.920158,0.002083,0.011407,-0.002274,0.016595,0.004357,0.0,0.0,0.0
2025-08-13,PF004,Retirement 2045,Target Date,32997029.862131,0.000944,0.012361,0.005703,0.022393,-0.004759,0.0,0.0,0.0
2025-08-14,PF004,Retirement 2045,Target Date,33001194.128445,0.000126,0.012489,-0.000968,0.021403,0.001094,0.0,0.0,0.0
2025-08-15,PF004,Retirement 2045,Target Date,33400662.645749,0.012105,0.024745,0.007571,0.029136,0.004534,0.0,0.0,0.0
2025-08-18,PF004,Retirement 2045,Target Date,33473835.956041,0.002191,0.02699,-0.002858,0.026195,0.005049,0.0,0.0,0.0
2025-08-19,PF004,Retirement 2045,Target Date,33402934.076217,-0.002118,0.024815,-0.00188,0.024266,-0.000238,0.0,0.0,0.0
2025-08-20,PF004,Retirement 2045,Target Date,33238104.154846,-0.004935,0.019757,0.00729,0.031733,-0.012225,0.0,0.0,0.0
2025-08-21,PF004,Retirement 2045,Target Date,33287440.931429,0.001484,0.021271,0.001253,0.033025,0.000231,0.0,0.0,0.0
2025-08-22,PF004,Retirement 2045,Target Date,33416587.664807,0.00388,0.025233,0.005426,0.038631,-0.001546,0.0,0.0,0.0
2025-08-25,PF004,Retirement 2045,Target Date,33459319.473127,0.001279,0.026544,-0.013479,0.024631,0.014758,0.0,0.0,0.0
2025-08-26,PF004,Retirement 2045,Target Date,33601817.531851,0.004259,0.030916,0.011923,0.036848,-0.007664,0.0,0.0,0.0
2025-08-27,PF004,Retirement 2045,Target Date,33586159.183301,-0.000466,0.030436,-0.011859,0.024552,0.011393,0.0,0.0,0.0
2025-08-28,PF004,Retirement 2045,Target Date,33501901.78059,-0.002509,0.027851,0.010923,0.035743,-0.013432,0.0,0.0,0.0
2025-08-29,PF004,Retirement 2045,Target Date,33425510.335374,-0.00228,0.025507,-0.001416,0.034276,-0.000864,0.0,0.0,0.0
2025-09-01,PF004,Retirement 2045,Target Date,33503480.132325,0.002333,0.027899,-0.001353,0.032877,0.003686,0.0,0.0,0.0
2025-09-02,PF004,Retirement 2045,Target Date,33493287.053973,-0.000304,0.027587,0.00411,0.037122,-0.004414,0.0,0.0,0.0
2025-09-03,PF004,Retirement 2045,Target Date,33629432.815379,0.004065,0.031764,-0.002575,0.034451,0.00664,0.0,0.0,0.0
2025-09-04,PF004,Retirement 2045,Target Date,33723714.599974,0.002804,0.034656,0.000644,0.035118,0.00216,0.0,0.0,0.0
2025-09-05,PF004,Retirement 2045,Target Date,33705823.001129,-0.000531,0.034107,0.009927,0.045393,-0.010458,0.0,0.0,0.0
2025-09-08,PF004,Retirement 2045,Target Date,33861404.046651,0.004616,0.038881,0.009963,0.055808,-0.005347,0.0,0.0,0.0
2025-09-09,PF004,Retirement 2045,Target Date,33711608.332799,-0.004424,0.034285,0.002383,0.058324,-0.006807,0.0,0.0,0.0
2025-09-10,PF004,Retirement 2045,Target Date,33668288.989478,-0.001285,0.032956,-0.007542,0.050343,0.006257,0.0,0.0,0.0
2025-09-11,PF004,Retirement 2045,Target Date,33514132.928704,-0.004579,0.028226,0.009834,0.060672,-0.014413,0.0,0.0,0.0
2025-09-12,PF004,Retirement 2045,Target Date,33408445.098287,-0.003154,0.024984,-0.011268,0.04872,0.008114,0.0,0.0,0.0
2025-09-15,PF004,Retirement 2045,Target Date,33199323.68959,-0.00626,0.018568,-0.013814,0.034233,0.007554,0.0,0.0,0.0
2025-09-16,PF004,Retirement 2045,Target Date,33195665.477011,-0.00011,0.018455,0.002831,0.037161,-0.002941,0.0,0.0,0.0
2025-09-17,PF004,Retirement 2045,Target Date,32968154.224473,-0.006854,0.011475,0.01149,0.049078,-0.018344,0.0,0.0,0.0
2025-09-18,PF004,Retirement 2045,Target Date,32937366.471764,-0.000934,0.010531,0.00923,0.058761,-0.010164,0.0,0.0,0.0
2025-09-19,PF004,Retirement 2045,Target Date,32579915.496133,-0.010852,-0.000436,-0.004387,0.054116,-0.006465,0.0,0.0,0.0
2025-09-22,PF004,Retirement 2045,Target Date,32749569.4958,0.005207,0.004769,0.00257,0.056825,0.002637,0.0,0.0,0.0
2025-09-23,PF004,Retirement 2045,Target Date,32683980.086464,-0.002003,0.002757,0.000716,0.057582,-0.002719,0.0,0.0,0.0
2025-09-24,PF004,Retirement 2045,Target Date,32733299.984107,0.001509,0.00427,-0.000995,0.056529,0.002504,0.0,0.0,0.0
2025-09-25,PF004,Retirement 2045,Target Date,32966934.882953,0.007138,0.011438,0.002659,0.059339,0.004479,0.0,0.0,0.0
2025-09-26,PF004,Retirement 2045,Target Date,33039750.37062,0.002209,0.013672,-1.2e-05,0.059326,0.002221,0.0,0.0,0.0
2025-09-29,PF004,Retirement 2045,Target Date,32952888.718755,-0.002629,0.011007,0.009617,0.069514,-0.012246,0.0,0.0,0.0
2025-09-30,PF004,Retirement 2045,Target Date,33225429.157807,0.007962,0.019057,0.002418,0.0721,0.005544,16187.89,6034.46,10153.43
2025-10-01,PF004,Retirement 2045,Target Date,33153417.652722,-0.002167,0.016848,0.005345,0.07783,-0.007512,0.0,0.0,0.0
2025-10-02,PF004,Retirement 2045,Target Date,33068655.90421,-0.002557,0.014249,0.009762,0.088352,-0.012319,0.0,0.0,0.0
2025-10-03,PF004,Retirement 2045,Target Date,33083309.732573,0.000443,0.014698,-0.015065,0.071956,0.015508,0.0,0.0,0.0
2025-10-06,PF004,Retirement 2045,Target Date,33470141.944866,0.011693,0.026563,0.007334,0.079818,0.004359,0.0,0.0,0.0
2025-10-07,PF004,Retirement 2045,Target Date,33602385.920678,0.003951,0.030619,-0.004392,0.075075,0.008343,0.0,0.0,0.0
2025-10-08,PF004,Retirement 2045,Target Date,33549814.58357,-0.001565,0.029006,0.009045,0.084799,-0.01061,0.0,0.0,0.0
2025-10-09,PF004,Retirement 2045,Target Date,33826781.704453,0.008255,0.037501,0.000426,0.085261,0.007829,0.0,0.0,0.0
2025-10-10,PF004,Retirement 2045,Target Date,33884512.439998,0.001707,0.039272,-0.0072,0.077447,0.008907,0.0,0.0,0.0
2025-10-13,PF004,Retirement 2045,Target Date,33711390.927642,-0.005109,0.033962,-0.004504,0.072594,-0.000605,0.0,0.0,0.0
2025-10-14,PF004,Retirement 2045,Target Date,33684759.335188,-0.00079,0.033145,-0.009528,0.062375,0.008738,0.0,0.0,0.0
2025-10-15,PF004,Retirement 2045,Target Date,33638662.537057,-0.001368,0.031731,0.009913,0.072906,-0.011281,0.0,0.0,0.0
2025-10-16,PF004,Retirement 2045,Target Date,33533957.62454,-0.003113,0.02852,-0.012341,0.059665,0.009228,0.0,0.0,0.0
2025-10-17,PF004,Retirement 2045,Target Date,33693048.012396,0.004744,0.033399,0.006587,0.066645,-0.001843,0.0,0.0,0.0
2025-10-20,PF004,Retirement 2045,Target Date,33695527.395565,7.4e-05,0.033475,0.005117,0.072103,-0.005043,0.0,0.0,0.0
2025-10-21,PF004,Retirement 2045,Target Date,33640390.145077,-0.001636,0.031784,0.003795,0.076172,-0.005431,0.0,0.0,0.0
2025-10-22,PF004,Retirement 2045,Target Date,33678588.761442,0.001135,0.032956,-0.006541,0.069133,0.007676,0.0,0.0,0.0
2025-10-23,PF004,Retirement 2045,Target Date,33816447.276722,0.004093,0.037184,0.003362,0.072727,0.000731,0.0,0.0,0.0
2025-10-24,PF004,Retirement 2045,Target Date,33692943.571452,-0.003652,0.033396,0.015555,0.089414,-0.019207,0.0,0.0,0.0
2025-10-27,PF004,Retirement 2045,Target Date,33817957.029063,0.00371,0.037231,6.5e-05,0.089484,0.003645,0.0,0.0,0.0
2025-10-28,PF004,Retirement 2045,Target Date,33955348.746243,0.004063,0.041444,0.003681,0.093495,0.000382,0.0,0.0,0.0
2025-10-29,PF004,Retirement 2045,Target Date,34089828.408529,0.00396,0.045569,-0.009545,0.083057,0.013505,0.0,0.0,0.0
2025-10-30,PF004,Retirement 2045,Target Date,33894334.33875,-0.005735,0.039573,0.001247,0.084408,-0.006982,0.0,0.0,0.0
2025-10-31,PF004,Retirement 2045,Target Date,33891774.555667,-0.000435,0.039121,-0.001422,0.082866,0.000987,16157.88,3964.46,12193.42
2025-11-03,PF004,Retirement 2045,Target Date,33968007.357499,0.002249,0.041458,-0.005869,0.076511,0.008118,0.0,0.0,0.0
2025-11-04,PF004,Retirement 2045,Target Date,33875466.39045,-0.002724,0.038621,0.006799,0.08383,-0.009523,0.0,0.0,0.0
2025-11-05,PF004,Retirement 2045,Target Date,33736410.510401,-0.004105,0.034357,0.012547,0.097429,-0.016652,0.0,0.0,0.0
