cost_id,date,job_id,contractor_id,cost_category,actual_cost_cad
COST01772,2025-05-24,JOB0007,CON001,Directional,13525.97
COST01773,2025-05-24,JOB0007,CON002,Fluids,9080.44
COST01774,2025-05-24,JOB0007,CON005,Cementing,5701.15
COST01775,2025-05-24,JOB0007,CON002,Rentals,8761.68
COST01776,2025-05-24,JOB0007,CON005,HSE,4497.12
COST01777,2025-05-25,JOB0007,CON003,Rig,35904.94
COST01778,2025-05-25,JOB0007,CON004,Directional,13879.78
COST01779,2025-05-25,JOB0007,CON003,Fluids,8458.98
COST01780,2025-05-25,JOB0007,CON003,Cementing,4361.55
COST01781,2025-05-25,JOB0007,CON004,Rentals,9938.7
COST01782,2025-05-25,JOB0007,CON002,HSE,3257.18
COST01783,2025-05-26,JOB0007,CON006,Rig,24230.15
COST01784,2025-05-26,JOB0007,CON004,Directional,12255.38
COST01785,2025-05-26,JOB0007,CON006,Fluids,9500.7
COST01786,2025-05-26,JOB0007,CON005,Cementing,4629.77
COST01787,2025-05-26,JOB0007,CON001,Rentals,8204.31
COST01788,2025-05-26,JOB0007,CON003,HSE,4435.19
COST01789,2025-05-27,JOB0007,CON001,Rig,39833.25
COST01790,2025-05-27,JOB0007,CON004,Directional,15021.9
COST01791,2025-05-27,JOB0007,CON004,Fluids,11561.38
COST01792,2025-05-27,JOB0007,CON005,Cementing,5183.73
COST01793,2025-05-27,JOB0007,CON001,Rentals,8828.5
COST01794,2025-05-27,JOB0007,CON001,HSE,4732.17
COST01795,2025-05-28,JOB0007,CON001,Rig,23664.66
COST01796,2025-05-28,JOB0007,CON001,Directional,9419.29
COST01797,2025-05-28,JOB0007,CON001,Fluids,11209.68
COST01798,2025-05-28,JOB0007,CON004,Cementing,4675.5
COST01799,2025-05-28,JOB0007,CON003,Rentals,9475.3
COST01800,2025-05-28,JOB0007,CON002,HSE,3803.23
COST01801,2025-05-29,JOB0007,CON001,Rig,24014.53
COST01802,2025-05-29,JOB0007,CON004,Directional,11790.32
COST01803,2025-05-29,JOB0007,CON004,Fluids,8856.3
COST01804,2025-05-29,JOB0007,CON006,Cementing,5774.81
COST01805,2025-05-29,JOB0007,CON003,Rentals,7083.33
COST01806,2025-05-29,JOB0007,CON001,HSE,4315.79
COST01807,2025-05-30,JOB0007,CON002,Rig,28632.35
COST01808,2025-05-30,JOB0007,CON004,Directional,9664.61
COST01809,2025-05-30,JOB0007,CON003,Fluids,7163.68
COST01810,2025-05-30,JOB0007,CON004,Cementing,4743.62
COST01811,2025-05-30,JOB0007,CON002,Rentals,6375.04
COST01812,2025-05-30,JOB0007,CON003,HSE,3013.27
COST01813,2025-05-31,JOB0007,CON003,Rig,27536.6
COST01814,2025-05-31,JOB0007,CON001,Directional,15553.13
COST01815,2025-05-31,JOB0007,CON004,Fluids,7890.23
COST01816,2025-05-31,JOB0007,CON005,Cementing,4942.64
COST01817,2025-05-31,JOB0007,CON005,Rentals,10273.89
COST01818,2025-05-31,JOB0007,CON005,HSE,5043.21
COST01819,2025-06-01,JOB0007,CON004,Rig,25388.02
COST01820,2025-06-01,JOB0007,CON006,Directional,12710.91
COST01821,2025-06-01,JOB0007,CON004,Fluids,9014.43
COST01822,2025-06-01,JOB0007,CON003,Cementing,5121.53
COST01823,2025-06-01,JOB0007,CON003,Rentals,7734.46
COST01824,2025-06-01,JOB0007,CON006,HSE,3745.22
COST01825,2025-06-02,JOB0007,CON003,Rig,44229.14
COST01826,2025-06-02,JOB0007,CON003,Directional,18484.38
COST01827,2025-06-02,JOB0007,CON004,Fluids,16403.24
COST01828,2025-06-02,JOB0007,CON004,Cementing,8186.52
COST01829,2025-06-02,JOB0007,CON002,Rentals,11555.19
COST01830,2025-06-02,JOB0007,CON003,HSE,5196.1
COST01831,2025-06-03,JOB0007,CON002,Rig,27675.09
COST01832,2025-06-03,JOB0007,CON003,Directional,12857.83
COST01833,2025-06-03,JOB0007,CON003,Fluids,9097.55
COST01834,2025-06-03,JOB0007,CON001,Cementing,3781.44
COST01835,2025-06-03,JOB0007,CON005,Rentals,5799.64
COST01836,2025-06-03,JOB0007,CON006,HSE,4184.68
COST01837,2025-06-04,JOB0007,CON003,Rig,33818.5
COST01838,2025-06-04,JOB0007,CON004,Directional,16855.43
COST01839,2025-06-04,JOB0007,CON005,Fluids,10309.77
COST01840,2025-06-04,JOB0007,CON001,Cementing,6765.09
COST01841,2025-06-04,JOB0007,CON002,Rentals,8678.42
COST01842,2025-06-04,JOB0007,CON001,HSE,4332.59
COST01843,2025-06-05,JOB0007,CON001,Rig,35700.42
COST01844,2025-06-05,JOB0007,CON006,Directional,13443.83
COST01845,2025-06-05,JOB0007,CON002,Fluids,12531.85
COST01846,2025-06-05,JOB0007,CON002,Cementing,8886.7
COST01847,2025-06-05,JOB0007,CON001,Rentals,13175.85
COST01848,2025-06-05,JOB0007,CON002,HSE,5994.97
COST01849,2025-06-06,JOB0007,CON003,Rig,23085.8
COST01850,2025-06-06,JOB0007,CON002,Directional,15885.28
COST01851,2025-06-06,JOB0007,CON004,Fluids,11145.28
COST01852,2025-06-06,JOB0007,CON006,Cementing,5884.05
COST01853,2025-06-06,JOB0007,CON003,Rentals,7457.69
COST01854,2025-06-06,JOB0007,CON006,HSE,3271.61
COST01855,2025-06-07,JOB0007,CON005,Rig,28155.58
COST01856,2025-06-07,JOB0007,CON003,Directional,13894.16
COST01857,2025-06-07,JOB0007,CON005,Fluids,11322.36
COST01858,2025-06-07,JOB0007,CON006,Cementing,5177.16
COST01859,2025-06-07,JOB0007,CON002,Rentals,8689.65
COST01860,2025-06-07,JOB0007,CON001,HSE,4797.31
COST01861,2025-06-08,JOB0007,CON005,Rig,28999.73
COST01862,2025-06-08,JOB0007,CON005,Directional,16045.23
COST01863,2025-06-08,JOB0007,CON005,Fluids,8911.32
COST01864,2025-06-08,JOB0007,CON002,Cementing,7768.29
COST01865,2025-06-08,JOB0007,CON006,Rentals,7220.74
COST01866,2025-06-08,JOB0007,CON003,HSE,5448.19
COST01867,2025-05-11,JOB0008,CON003,Rig,22587.18
COST01868,2025-05-11,JOB0008,CON003,Directional,9139.36
COST01869,2025-05-11,JOB0008,CON006,Fluids,7485.23
COST01870,2025-05-11,JOB0008,CON006,Cementing,3431.04
COST01871,2025-05-11,JOB0008,CON001,Rentals,5564.16
COST01872,2025-05-11,JOB0008,CON004,HSE,3373.12
COST01873,2025-05-12,JOB0008,CON006,Rig,22582.08
COST01874,2025-05-12,JOB0008,CON006,Directional,7763.87
COST01875,2025-05-12,JOB0008,CON002,Fluids,7463.0
COST01876,2025-05-12,JOB0008,CON003,Cementing,4831.39
COST01877,2025-05-12,JOB0008,CON006,Rentals,5173.21
COST01878,2025-05-12,JOB0008,CON001,HSE,3570.44
COST01879,2025-05-13,JOB0008,CON006,Rig,22744.11
COST01880,2025-05-13,JOB0008,CON006,Directional,8708.09
COST01881,2025-05-13,JOB0008,CON006,Fluids,7110.16
COST01882,2025-05-13,JOB0008,CON006,Cementing,4089.39
COST01883,2025-05-13,JOB0008,CON006,Rentals,7888.61
COST01884,2025-05-13,JOB0008,CON003,HSE,3460.8
COST01885,2025-05-14,JOB0008,CON006,Rig,15658.27
COST01886,2025-05-14,JOB0008,CON004,Directional,9981.94
COST01887,2025-05-14,JOB0008,CON003,Fluids,7831.83
COST01888,2025-05-14,JOB0008,CON002,Cementing,3717.79
COST01889,2025-05-14,JOB0008,CON005,Rentals,5312.0
COST01890,2025-05-14,JOB0008,CON002,HSE,2624.4
COST01891,2025-05-15,JOB0008,CON004,Rig,17758.18
COST01892,2025-05-15,JOB0008,CON004,Directional,9526.83
COST01893,2025-05-15,JOB0008,CON001,Fluids,5831.21
COST01894,2025-05-15,JOB0008,CON005,Cementing,4417.57
COST01895,2025-05-15,JOB0008,CON002,Rentals,4569.74
COST01896,2025-05-15,JOB0008,CON004,HSE,3177.92
COST01897,2025-05-16,JOB0008,CON005,Rig,27520.86
COST01898,2025-05-16,JOB0008,CON003,Directional,10635.8
COST01899,2025-05-16,JOB0008,CON002,Fluids,8044.27
COST01900,2025-05-16,JOB0008,CON002,Cementing,5096.85
COST01901,2025-05-16,JOB0008,CON001,Rentals,7343.16
COST01902,2025-05-16,JOB0008,CON006,HSE,3635.31
COST01903,2025-05-17,JOB0008,CON005,Rig,20071.02
COST01904,2025-05-17,JOB0008,CON004,Directional,7163.2
COST01905,2025-05-17,JOB0008,CON003,Fluids,5759.3
COST01906,2025-05-17,JOB0008,CON001,Cementing,4723.21
COST01907,2025-05-17,JOB0008,CON003,Rentals,5091.81
COST01908,2025-05-17,JOB0008,CON003,HSE,3929.23
COST01909,2025-05-18,JOB0008,CON006,Rig,18040.91
COST01910,2025-05-18,JOB0008,CON006,Directional,8905.05
COST01911,2025-05-18,JOB0008,CON005,Fluids,8257.17
COST01912,2025-05-18,JOB0008,CON004,Cementing,4336.77
COST01913,2025-05-18,JOB0008,CON004,Rentals,4470.31
COST01914,2025-05-18,JOB0008,CON001,HSE,3247.83
COST01915,2025-05-19,JOB0008,CON006,Rig,19861.77
COST01916,2025-05-19,JOB0008,CON004,Directional,9588.41
COST01917,2025-05-19,JOB0008,CON003,Fluids,7536.75
COST01918,2025-05-19,JOB0008,CON001,Cementing,3292.05
COST01919,2025-05-19,JOB0008,CON006,Rentals,5326.14
COST01920,2025-05-19,JOB0008,CON002,HSE,2389.68
COST01921,2025-05-20,JOB0008,CON001,Rig,19613.68
COST01922,2025-05-20,JOB0008,CON002,Directional,11174.95
COST01923,2025-05-20,JOB0008,CON002,Fluids,6702.59
COST01924,2025-05-20,JOB0008,CON002,Cementing,5081.91
COST01925,2025-05-20,JOB0008,CON003,Rentals,5202.58
COST01926,2025-05-20,JOB0008,CON005,HSE,3580.85
COST01927,2025-05-21,JOB0008,CON003,Rig,19614.62
COST01928,2025-05-21,JOB0008,CON005,Directional,7366.27
COST01929,2025-05-21,JOB0008,CON002,Fluids,5979.79
COST01930,2025-05-21,JOB0008,CON001,Cementing,3869.22
COST01931,2025-05-21,JOB0008,CON006,Rentals,6104.93
COST01932,2025-05-21,JOB0008,CON006,HSE,3020.62
COST01933,2025-05-22,JOB0008,CON004,Rig,19582.3
COST01934,2025-05-22,JOB0008,CON002,Directional,11467.34
COST01935,2025-05-22,JOB0008,CON005,Fluids,7469.55
COST01936,2025-05-22,JOB0008,CON002,Cementing,5121.31
COST01937,2025-05-22,JOB0008,CON005,Rentals,6772.05
COST01938,2025-05-22,JOB0008,CON005,HSE,4378.43
COST01939,2025-05-23,JOB0008,CON005,Rig,21781.21
COST01940,2025-05-23,JOB0008,CON001,Directional,10067.56
COST01941,2025-05-23,JOB0008,CON006,Fluids,5950.72
COST01942,2025-05-23,JOB0008,CON001,Cementing,4005.33
COST01943,2025-05-23,JOB0008,CON006,Rentals,5936.14
COST01944,2025-05-23,JOB0008,CON005,HSE,2923.59
COST01945,2025-05-24,JOB0008,CON001,Rig,19393.93
COST01946,2025-05-24,JOB0008,CON003,Directional,7227.24
COST01947,2025-05-24,JOB0008,CON004,Fluids,5533.53
COST01948,2025-05-24,JOB0008,CON005,Cementing,3902.88
COST01949,2025-05-24,JOB0008,CON005,Rentals,5375.63
COST01950,2025-05-24,JOB0008,CON002,HSE,2862.89
COST01951,2025-05-25,JOB0008,CON003,Rig,20860.87
COST01952,2025-05-25,JOB0008,CON002,Directional,9982.84
COST01953,2025-05-25,JOB0008,CON002,Fluids,7698.42
COST01954,2025-05-25,JOB0008,CON006,Cementing,4781.09
COST01955,2025-05-25,JOB0008,CON001,Rentals,5995.82
COST01956,2025-05-25,JOB0008,CON005,HSE,3671.01
COST01957,2025-05-26,JOB0008,CON002,Rig,17266.36
COST01958,2025-05-26,JOB0008,CON001,Directional,7689.57
COST01959,2025-05-26,JOB0008,CON005,Fluids,6396.17
COST01960,2025-05-26,JOB0008,CON006,Cementing,3716.51
COST01961,2025-05-26,JOB0008,CON003,Rentals,6964.25
COST01962,2025-05-26,JOB0008,CON005,HSE,3681.98
COST01963,2025-05-27,JOB0008,CON005,Rig,19827.87
COST01964,2025-05-27,JOB0008,CON003,Directional,8114.62
COST01965,2025-05-27,JOB0008,CON001,Fluids,8062.67
COST01966,2025-05-27,JOB0008,CON001,Cementing,3828.23
COST01967,2025-05-27,JOB0008,CON004,Rentals,5978.85
COST01968,2025-05-27,JOB0008,CON001,HSE,3131.8
COST01969,2025-05-28,JOB0008,CON002,Rig,18110.32
COST01970,2025-05-28,JOB0008,CON002,Directional,10432.78
COST01971,2025-05-28,JOB0008,CON005,Fluids,8426.07
COST01972,2025-05-28,JOB0008,CON003,Cementing,4019.86
COST01973,2025-05-28,JOB0008,CON003,Rentals,5922.83
COST01974,2025-05-28,JOB0008,CON002,HSE,3628.92
COST01975,2025-05-29,JOB0008,CON004,Rig,21007.94
COST01976,2025-05-29,JOB0008,CON002,Directional,6970.36
COST01977,2025-05-29,JOB0008,CON005,Fluids,7932.86
COST01978,2025-05-29,JOB0008,CON001,Cementing,4316.81
COST01979,2025-05-29,JOB0008,CON003,Rentals,5698.34
COST01980,2025-05-29,JOB0008,CON002,HSE,2788.05
COST01981,2025-05-30,JOB0008,CON005,Rig,35001.43
COST01982,2025-05-30,JOB0008,CON002,Directional,14535.17
COST01983,2025-05-30,JOB0008,CON001,Fluids,9654.77
COST01984,2025-05-30,JOB0008,CON001,Cementing,5174.04
COST01985,2025-05-30,JOB0008,CON006,Rentals,7491.28
COST01986,2025-05-30,JOB0008,CON003,HSE,4194.13
COST01987,2025-05-31,JOB0008,CON003,Rig,18264.6
COST01988,2025-05-31,JOB0008,CON001,Directional,9147.4
COST01989,2025-05-31,JOB0008,CON005,Fluids,5674.48
COST01990,2025-05-31,JOB0008,CON006,Cementing,4015.49
COST01991,2025-05-31,JOB0008,CON002,Rentals,5375.5
COST01992,2025-05-31,JOB0008,CON002,HSE,2929.09
COST01993,2025-06-01,JOB0008,CON001,Rig,21133.96
COST01994,2025-06-01,JOB0008,CON004,Directional,10846.68
COST01995,2025-06-01,JOB0008,CON003,Fluids,9215.57
COST01996,2025-06-01,JOB0008,CON003,Cementing,5077.75
COST01997,2025-06-01,JOB0008,CON003,Rentals,6907.85
COST01998,2025-06-01,JOB0008,CON005,HSE,3363.57
COST01999,2025-06-02,JOB0008,CON004,Rig,20549.56
COST02000,2025-06-02,JOB0008,CON001,Directional,7703.22
COST02001,2025-06-02,JOB0008,CON006,Fluids,7166.11
COST02002,2025-06-02,JOB0008,CON001,Cementing,3136.54
COST02003,2025-06-02,JOB0008,CON003,Rentals,7124.08
COST02004,2025-06-02,JOB0008,CON001,HSE,2546.82
COST02005,2025-06-03,JOB0008,CON002,Rig,17716.52
COST02006,2025-06-03,JOB0008,CON001,Directional,6689.11
COST02007,2025-06-03,JOB0008,CON004,Fluids,6053.49
COST02008,2025-06-03,JOB0008,CON006,Cementing,3990.02
COST02009,2025-06-03,JOB0008,CON002,Rentals,5582.48
COST02010,2025-06-03,JOB0008,CON003,HSE,3125.03
COST02011,2025-06-04,JOB0008,CON004,Rig,18625.47
COST02012,2025-06-04,JOB0008,CON003,Directional,6286.48
COST02013,2025-06-04,JOB0008,CON006,Fluids,7588.59
COST02014,2025-06-04,JOB0008,CON003,Cementing,3155.08
COST02015,2025-06-04,JOB0008,CON003,Rentals,4167.98
COST02016,2025-06-04,JOB0008,CON006,HSE,2261.52
COST02017,2025-06-05,JOB0008,CON002,Rig,23650.47
COST02018,2025-06-05,JOB0008,CON003,Directional,10160.29
COST02019,2025-06-05,JOB0008,CON006,Fluids,6521.52
COST02020,2025-06-05,JOB0008,CON005,Cementing,4354.3
COST02021,2025-06-05,JOB0008,CON005,Rentals,6085.59
COST02022,2025-06-05,JOB0008,CON006,HSE,3602.37
COST02023,2025-06-06,JOB0008,CON004,Rig,22277.92
COST02024,2025-06-06,JOB0008,CON002,Directional,9776.64
COST02025,2025-06-06,JOB0008,CON002,Fluids,8495.2
COST02026,2025-06-06,JOB0008,CON004,Cementing,4904.13
COST02027,2025-06-06,JOB0008,CON002,Rentals,6397.68
COST02028,2025-06-06,JOB0008,CON001,HSE,3759.13
COST02029,2025-06-07,JOB0008,CON002,Rig,34689.71
COST02030,2025-06-07,JOB0008,CON005,Directional,11926.81
COST02031,2025-06-07,JOB0008,CON005,Fluids,9583.34
COST02032,2025-06-07,JOB0008,CON005,Cementing,4639.84
COST02033,2025-06-07,JOB0008,CON005,Rentals,10317.67
COST02034,2025-06-07,JOB0008,CON005,HSE,4359.29
COST02035,2025-06-08,JOB0008,CON001,Rig,20842.75
COST02036,2025-06-08,JOB0008,CON004,Directional,8879.83
COST02037,2025-06-08,JOB0008,CON003,Fluids,6736.74
COST02038,2025-06-08,JOB0008,CON002,Cementing,3672.72
COST02039,2025-06-08,JOB0008,CON005,Rentals,6583.46
COST02040,2025-06-08,JOB0008,CON005,HSE,2911.44
COST02041,2025-06-09,JOB0008,CON006,Rig,22815.75
COST02042,2025-06-09,JOB0008,CON004,Directional,8380.88
COST02043,2025-06-09,JOB0008,CON006,Fluids,5998.0
COST02044,2025-06-09,JOB0008,CON006,Cementing,4295.04
COST02045,2025-06-09,JOB0008,CON002,Rentals,5520.53
COST02046,2025-06-09,JOB0008,CON003,HSE,3266.51
COST02047,2025-06-10,JOB0008,CON005,Rig,17417.76
COST02048,2025-06-10,JOB0008,CON003,Directional,11102.61
COST02049,2025-06-10,JOB0008,CON001,Fluids,8288.15
COST02050,2025-06-10,JOB0008,CON003,Cementing,3279.25
COST02051,2025-06-10,JOB0008,CON001,Rentals,5443.28
COST02052,2025-06-10,JOB0008,CON001,HSE,2581.18
COST02053,2025-06-11,JOB0008,CON002,Rig,17165.38
COST02054,2025-06-11,JOB0008,CON004,Directional,7561.02
COST02055,2025-06-11,JOB0008,CON002,Fluids,6396.12
COST02056,2025-06-11,JOB0008,CON003,Cementing,5093.35
COST02057,2025-06-11,JOB0008,CON006,Rentals,5266.53
COST02058,2025-06-11,JOB0008,CON003,HSE,3570.2
COST02059,2025-06-12,JOB0008,CON001,Rig,16282.7
COST02060,2025-06-12,JOB0008,CON005,Directional,8522.85
COST02061,2025-06-12,JOB0008,CON005,Fluids,7332.09
COST02062,2025-06-12,JOB0008,CON005,Cementing,4287.06
COST02063,2025-06-12,JOB0008,CON002,Rentals,6643.08
COST02064,2025-06-12,JOB0008,CON005,HSE,2194.58
COST02065,2025-06-13,JOB0008,CON006,Rig,22530.99
COST02066,2025-06-13,JOB0008,CON003,Directional,8207.25
COST02067,2025-06-13,JOB0008,CON001,Fluids,6460.97
COST02068,2025-06-13,JOB0008,CON005,Cementing,4561.8
COST02069,2025-06-13,JOB0008,CON001,Rentals,6594.12
COST02070,2025-06-13,JOB0008,CON003,HSE,4167.37
COST02071,2025-06-14,JOB0008,CON003,Rig,17774.59
COST02072,2025-06-14,JOB0008,CON005,Directional,7908.35
COST02073,2025-06-14,JOB0008,CON006,Fluids,6454.71
COST02074,2025-06-14,JOB0008,CON006,Cementing,4557.1
COST02075,2025-06-14,JOB0008,CON001,Rentals,4657.7
COST02076,2025-06-14,JOB0008,CON001,HSE,3440.76
COST02077,2025-06-15,JOB0008,CON006,Rig,37344.1
COST02078,2025-06-15,JOB0008,CON006,Directional,14867.35
COST02079,2025-06-15,JOB0008,CON005,Fluids,8281.32
COST02080,2025-06-15,JOB0008,CON002,Cementing,7317.19
COST02081,2025-06-15,JOB0008,CON002,Rentals,10313.06
COST02082,2025-06-15,JOB0008,CON002,HSE,5866.26
COST02083,2025-06-16,JOB0008,CON005,Rig,21660.08
COST02084,2025-06-16,JOB0008,CON005,Directional,9824.89
COST02085,2025-06-16,JOB0008,CON005,Fluids,7387.89
COST02086,2025-06-16,JOB0008,CON001,Cementing,4306.91
COST02087,2025-06-16,JOB0008,CON003,Rentals,5018.97
COST02088,2025-06-16,JOB0008,CON006,HSE,2469.96
COST02089,2025-06-17,JOB0008,CON001,Rig,24267.4
COST02090,2025-06-17,JOB0008,CON002,Directional,10045.42
COST02091,2025-06-17,JOB0008,CON006,Fluids,8389.8
COST02092,2025-06-17,JOB0008,CON005,Cementing,4676.03
COST02093,2025-06-17,JOB0008,CON005,Rentals,7499.47
COST02094,2025-06-17,JOB0008,CON002,HSE,3794.62
COST02095,2025-06-18,JOB0008,CON004,Rig,25208.35
COST02096,2025-06-18,JOB0008,CON006,Directional,8886.72
COST02097,2025-06-18,JOB0008,CON004,Fluids,6641.71
COST02098,2025-06-18,JOB0008,CON003,Cementing,4038.11
COST02099,2025-06-18,JOB0008,CON002,Rentals,4685.49
COST02100,2025-06-18,JOB0008,CON005,HSE,3385.03
COST02101,2025-06-19,JOB0008,CON006,Rig,29967.93
COST02102,2025-06-19,JOB0008,CON005,Directional,13553.18
COST02103,2025-06-19,JOB0008,CON003,Fluids,10808.27
COST02104,2025-06-19,JOB0008,CON005,Cementing,5921.38
COST02105,2025-06-19,JOB0008,CON006,Rentals,7307.45
COST02106,2025-06-19,JOB0008,CON001,HSE,3462.83
COST02107,2025-06-20,JOB0008,CON003,Rig,20749.8
COST02108,2025-06-20,JOB0008,CON004,Directional,10330.31
COST02109,2025-06-20,JOB0008,CON003,Fluids,6035.16
COST02110,2025-06-20,JOB0008,CON005,Cementing,3222.79
COST02111,2025-06-20,JOB0008,CON006,Rentals,6427.54
COST02112,2025-06-20,JOB0008,CON006,HSE,3209.39
COST02113,2025-06-21,JOB0008,CON004,Rig,21546.87
COST02114,2025-06-21,JOB0008,CON005,Directional,10699.43
COST02115,2025-06-21,JOB0008,CON006,Fluids,6562.53
COST02116,2025-06-21,JOB0008,CON004,Cementing,3062.51
COST02117,2025-06-21,JOB0008,CON001,Rentals,6771.35
COST02118,2025-06-21,JOB0008,CON006,HSE,2789.38
