date,commodity_id,commodity_name,metric,value,threshold,severity,explanation
2025-05-08,SOY,Soybeans,Large net open exposure,12202894.63,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-08,SOY,Soybeans,High margin requirement,1621454.55,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-09,SOY,Soybeans,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-05-09,SOY,Soybeans,Large net open exposure,13653913.03,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-09,SOY,Soybeans,High margin requirement,1826476.42,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-12,SOY,Soybeans,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-05-12,SOY,Soybeans,Large net open exposure,13647115.63,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-12,SOY,Soybeans,High margin requirement,1630183.87,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-13,SOY,Soybeans,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-05-13,SOY,Soybeans,Large net open exposure,13491206.27,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-13,SOY,Soybeans,High margin requirement,1633031.59,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-14,SOY,Soybeans,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-05-14,SOY,Soybeans,Large net open exposure,13481743.23,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-14,SOY,Soybeans,High margin requirement,1509510.97,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-15,SOY,Soybeans,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-05-15,SOY,Soybeans,Large net open exposure,13389011.62,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-15,SOY,Soybeans,High margin requirement,1573495.79,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-16,SOY,Soybeans,Hedge ratio below target,0.6,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-05-16,SOY,Soybeans,Large net open exposure,13821273.35,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-16,SOY,Soybeans,High margin requirement,1682275.43,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-19,SOY,Soybeans,Hedge ratio below target,0.6,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-05-19,SOY,Soybeans,Large net open exposure,13870456.51,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-19,SOY,Soybeans,High margin requirement,1522538.49,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-20,SOY,Soybeans,Large net open exposure,11642395.58,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-20,SOY,Soybeans,High margin requirement,1469644.2,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-21,SOY,Soybeans,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-21,SOY,Soybeans,Large net open exposure,11339270.4,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-21,SOY,Soybeans,High margin requirement,1686776.72,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-22,SOY,Soybeans,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-22,SOY,Soybeans,Large net open exposure,11165233.03,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-22,SOY,Soybeans,High margin requirement,1776963.62,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-23,SOY,Soybeans,Hedge ratio above target,2.28,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-23,SOY,Soybeans,Large net open exposure,9496763.84,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-23,SOY,Soybeans,High margin requirement,1687450.56,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-26,SOY,Soybeans,Large net open exposure,12342898.05,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-26,SOY,Soybeans,High margin requirement,1661945.04,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-27,SOY,Soybeans,Large net open exposure,12373664.58,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-27,SOY,Soybeans,High margin requirement,1559363.81,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-28,SOY,Soybeans,Large net open exposure,12407612.69,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-28,SOY,Soybeans,High margin requirement,1715070.79,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-29,SOY,Soybeans,Hedge ratio above target,14.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-29,SOY,Soybeans,Large net open exposure,7159926.18,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-29,SOY,Soybeans,High margin requirement,1729156.9,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-30,SOY,Soybeans,Hedge ratio above target,14.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-30,SOY,Soybeans,Large net open exposure,7079532.21,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-30,SOY,Soybeans,High margin requirement,1552950.28,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-02,SOY,Soybeans,Hedge ratio above target,11.34,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-02,SOY,Soybeans,Large net open exposure,5723276.92,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-02,SOY,Soybeans,High margin requirement,1530738.62,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-03,SOY,Soybeans,Hedge ratio above target,11.34,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-03,SOY,Soybeans,Large net open exposure,5815467.74,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-03,SOY,Soybeans,High margin requirement,1520397.94,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-04,SOY,Soybeans,Hedge ratio above target,11.34,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-04,SOY,Soybeans,Large net open exposure,5800504.4,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-04,SOY,Soybeans,High margin requirement,1530607.76,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-05,SOY,Soybeans,Hedge ratio above target,11.34,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-05,SOY,Soybeans,Large net open exposure,5858694.3,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-05,SOY,Soybeans,High margin requirement,1498462.04,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-06,SOY,Soybeans,Hedge ratio above target,11.34,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-06,SOY,Soybeans,Large net open exposure,5813098.93,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-06,SOY,Soybeans,High margin requirement,1502574.5,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-09,SOY,Soybeans,Large net open exposure,11197454.84,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-09,SOY,Soybeans,High margin requirement,1494785.74,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-10,SOY,Soybeans,Large net open exposure,10083432.9,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-10,SOY,Soybeans,High margin requirement,1515154.88,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-11,SOY,Soybeans,Large net open exposure,10083389.09,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-11,SOY,Soybeans,High margin requirement,1357759.82,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-12,SOY,Soybeans,Hedge ratio above target,1.74,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-12,SOY,Soybeans,Large net open exposure,8447691.95,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-12,SOY,Soybeans,High margin requirement,1376365.59,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-13,SOY,Soybeans,Large net open exposure,10386813.1,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-13,SOY,Soybeans,High margin requirement,1421178.94,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-16,SOY,Soybeans,Large net open exposure,10210902.04,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-16,SOY,Soybeans,High margin requirement,1456683.18,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-17,SOY,Soybeans,Large net open exposure,10261848.32,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-17,SOY,Soybeans,High margin requirement,1487015.69,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-18,SOY,Soybeans,Hedge ratio above target,2.44,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-18,SOY,Soybeans,Large net open exposure,7693058.88,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-18,SOY,Soybeans,High margin requirement,1483302.01,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-19,SOY,Soybeans,Hedge ratio above target,2.44,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-19,SOY,Soybeans,Large net open exposure,7738417.61,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-19,SOY,Soybeans,High margin requirement,1529716.73,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-20,SOY,Soybeans,Hedge ratio above target,2.44,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-20,SOY,Soybeans,Large net open exposure,7838421.06,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-20,SOY,Soybeans,High margin requirement,1531554.88,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-23,SOY,Soybeans,Hedge ratio above target,2.44,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-23,SOY,Soybeans,Large net open exposure,7796504.21,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-23,SOY,Soybeans,High margin requirement,1413190.8,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-24,SOY,Soybeans,Hedge ratio above target,2.44,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-24,SOY,Soybeans,Large net open exposure,7813177.0,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-24,SOY,Soybeans,High margin requirement,1478261.13,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-25,SOY,Soybeans,Hedge ratio above target,2.44,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-25,SOY,Soybeans,Large net open exposure,7811318.75,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-25,SOY,Soybeans,High margin requirement,1414623.93,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-26,SOY,Soybeans,Hedge ratio above target,2.44,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-26,SOY,Soybeans,Large net open exposure,7885679.26,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-26,SOY,Soybeans,High margin requirement,1464101.33,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-27,SOY,Soybeans,Hedge ratio above target,2.3,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-27,SOY,Soybeans,Large net open exposure,8085396.27,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-27,SOY,Soybeans,High margin requirement,1494201.94,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-30,SOY,Soybeans,Hedge ratio above target,2.3,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-30,SOY,Soybeans,Large net open exposure,8123835.02,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-30,SOY,Soybeans,High margin requirement,1274068.84,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-01-14,WHEAT,Spring Wheat,Hedge ratio above target,3.92,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-15,WHEAT,Spring Wheat,Hedge ratio above target,3.92,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-16,WHEAT,Spring Wheat,Hedge ratio above target,6.83,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-16,WHEAT,Spring Wheat,Large net open exposure,1640171.67,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-17,WHEAT,Spring Wheat,Hedge ratio above target,6.83,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-17,WHEAT,Spring Wheat,Large net open exposure,1695363.96,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-20,WHEAT,Spring Wheat,Hedge ratio above target,6.83,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-20,WHEAT,Spring Wheat,Large net open exposure,1701887.29,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-21,WHEAT,Spring Wheat,Hedge ratio above target,1.68,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-21,WHEAT,Spring Wheat,Large net open exposure,2351144.57,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-22,WHEAT,Spring Wheat,Hedge ratio above target,1.68,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-22,WHEAT,Spring Wheat,Large net open exposure,2323089.5,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-23,WHEAT,Spring Wheat,Hedge ratio above target,1.51,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-23,WHEAT,Spring Wheat,Large net open exposure,2435261.59,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-24,WHEAT,Spring Wheat,Hedge ratio above target,1.51,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-24,WHEAT,Spring Wheat,Large net open exposure,2396548.6,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-27,WHEAT,Spring Wheat,Hedge ratio above target,1.51,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-27,WHEAT,Spring Wheat,Large net open exposure,2408812.85,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-28,WHEAT,Spring Wheat,Large net open exposure,1835352.3,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-29,WHEAT,Spring Wheat,Large net open exposure,1824507.47,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-30,WHEAT,Spring Wheat,Large net open exposure,1840252.29,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-31,WHEAT,Spring Wheat,Large net open exposure,1833230.95,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-03,WHEAT,Spring Wheat,Hedge ratio below target,0.29,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-03,WHEAT,Spring Wheat,Large net open exposure,3245869.31,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-04,WHEAT,Spring Wheat,Hedge ratio below target,0.29,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-04,WHEAT,Spring Wheat,Large net open exposure,3185757.16,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-05,WHEAT,Spring Wheat,Hedge ratio below target,0.29,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-05,WHEAT,Spring Wheat,Large net open exposure,3150558.72,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-06,WHEAT,Spring Wheat,Hedge ratio below target,0.51,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-06,WHEAT,Spring Wheat,Large net open exposure,2080038.85,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-07,WHEAT,Spring Wheat,Hedge ratio below target,0.51,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-07,WHEAT,Spring Wheat,Large net open exposure,2084348.59,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-10,WHEAT,Spring Wheat,Hedge ratio below target,0.54,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-11,WHEAT,Spring Wheat,Hedge ratio below target,0.28,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-11,WHEAT,Spring Wheat,Large net open exposure,1944012.93,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-12,WHEAT,Spring Wheat,Hedge ratio below target,0.28,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-12,WHEAT,Spring Wheat,Large net open exposure,2024775.1,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-17,WHEAT,Spring Wheat,Hedge ratio above target,1.53,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-18,WHEAT,Spring Wheat,Hedge ratio above target,1.53,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-19,WHEAT,Spring Wheat,Hedge ratio above target,1.32,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-20,WHEAT,Spring Wheat,Hedge ratio above target,1.32,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-21,WHEAT,Spring Wheat,Hedge ratio above target,1.32,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-24,WHEAT,Spring Wheat,Hedge ratio above target,1.32,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-25,WHEAT,Spring Wheat,Hedge ratio below target,0.54,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-25,WHEAT,Spring Wheat,Large net open exposure,1651963.29,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-26,WHEAT,Spring Wheat,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-27,WHEAT,Spring Wheat,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-28,WHEAT,Spring Wheat,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-03,WHEAT,Spring Wheat,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-04,WHEAT,Spring Wheat,Hedge ratio below target,0.06,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-04,WHEAT,Spring Wheat,Large net open exposure,5787593.45,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-05,WHEAT,Spring Wheat,Hedge ratio below target,0.07,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-05,WHEAT,Spring Wheat,Large net open exposure,5109617.93,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-06,WHEAT,Spring Wheat,Hedge ratio below target,0.07,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-06,WHEAT,Spring Wheat,Large net open exposure,5042448.74,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-07,WHEAT,Spring Wheat,Hedge ratio below target,0.07,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-07,WHEAT,Spring Wheat,Large net open exposure,5004091.5,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-10,WHEAT,Spring Wheat,Hedge ratio below target,0.1,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-10,WHEAT,Spring Wheat,Large net open exposure,3319550.06,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-11,WHEAT,Spring Wheat,Hedge ratio below target,0.07,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-11,WHEAT,Spring Wheat,Large net open exposure,5022769.4,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-12,WHEAT,Spring Wheat,Hedge ratio below target,0.09,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-12,WHEAT,Spring Wheat,Large net open exposure,3982867.18,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-13,WHEAT,Spring Wheat,Hedge ratio below target,0.09,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-13,WHEAT,Spring Wheat,Large net open exposure,3976781.77,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-14,WHEAT,Spring Wheat,Hedge ratio below target,0.15,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-14,WHEAT,Spring Wheat,Large net open exposure,2448677.74,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-17,WHEAT,Spring Wheat,Hedge ratio above target,1.81,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-17,WHEAT,Spring Wheat,Large net open exposure,-3236922.71,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-17,WHEAT,Spring Wheat,High margin requirement,1045736.76,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-03-18,WHEAT,Spring Wheat,Hedge ratio above target,1.67,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-18,WHEAT,Spring Wheat,Large net open exposure,-3348525.56,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-19,WHEAT,Spring Wheat,Hedge ratio above target,11.43,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-19,WHEAT,Spring Wheat,Large net open exposure,-2251332.8,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-20,WHEAT,Spring Wheat,Hedge ratio above target,11.43,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-20,WHEAT,Spring Wheat,Large net open exposure,-2268079.4,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-20,WHEAT,Spring Wheat,High margin requirement,1025468.29,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-03-21,WHEAT,Spring Wheat,Hedge ratio above target,12.53,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-21,WHEAT,Spring Wheat,Large net open exposure,-2493366.47,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-21,WHEAT,Spring Wheat,High margin requirement,1061721.5,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-03-24,WHEAT,Spring Wheat,Hedge ratio above target,30.3,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-24,WHEAT,Spring Wheat,Large net open exposure,-2400566.08,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-24,WHEAT,Spring Wheat,High margin requirement,1022978.86,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-03-25,WHEAT,Spring Wheat,Hedge ratio above target,30.3,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-25,WHEAT,Spring Wheat,Large net open exposure,-2409841.13,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-26,WHEAT,Spring Wheat,Hedge ratio above target,30.3,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-26,WHEAT,Spring Wheat,Large net open exposure,-2369758.35,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-27,WHEAT,Spring Wheat,Hedge ratio above target,30.3,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-27,WHEAT,Spring Wheat,Large net open exposure,-2344874.19,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-28,WHEAT,Spring Wheat,Hedge ratio above target,4.23,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-28,WHEAT,Spring Wheat,Large net open exposure,-2849204.61,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-31,WHEAT,Spring Wheat,Hedge ratio above target,3.5,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-31,WHEAT,Spring Wheat,Large net open exposure,-1671562.99,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-31,WHEAT,Spring Wheat,High margin requirement,1025809.42,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-01,WHEAT,Spring Wheat,Hedge ratio above target,3.38,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-01,WHEAT,Spring Wheat,Large net open exposure,-1595562.26,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-02,WHEAT,Spring Wheat,Hedge ratio above target,3.38,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-02,WHEAT,Spring Wheat,Large net open exposure,-1606747.29,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-03,WHEAT,Spring Wheat,Hedge ratio above target,2.87,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-04,WHEAT,Spring Wheat,Hedge ratio above target,3.2,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-04,WHEAT,Spring Wheat,Large net open exposure,-1562370.93,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-07,WHEAT,Spring Wheat,Hedge ratio above target,3.2,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-07,WHEAT,Spring Wheat,Large net open exposure,-1549923.45,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-08,WHEAT,Spring Wheat,Hedge ratio above target,1.41,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-09,WHEAT,Spring Wheat,Hedge ratio above target,1.41,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-10,WHEAT,Spring Wheat,Hedge ratio above target,1.41,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-11,WHEAT,Spring Wheat,Hedge ratio below target,0.68,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-14,WHEAT,Spring Wheat,Hedge ratio below target,0.68,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-15,WHEAT,Spring Wheat,Hedge ratio below target,0.68,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-16,WHEAT,Spring Wheat,Hedge ratio below target,0.62,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-16,WHEAT,Spring Wheat,Large net open exposure,2010472.08,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-18,WHEAT,Spring Wheat,Hedge ratio below target,0.68,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-18,WHEAT,Spring Wheat,Large net open exposure,1519989.65,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-22,WHEAT,Spring Wheat,Hedge ratio above target,2.0,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-22,WHEAT,Spring Wheat,Large net open exposure,-2912500.45,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-23,WHEAT,Spring Wheat,Hedge ratio above target,1.44,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-23,WHEAT,Spring Wheat,Large net open exposure,-1704976.17,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-24,WHEAT,Spring Wheat,Hedge ratio above target,1.44,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-24,WHEAT,Spring Wheat,Large net open exposure,-1732700.48,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-25,WHEAT,Spring Wheat,Hedge ratio above target,2.41,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-25,WHEAT,Spring Wheat,Large net open exposure,-3389729.0,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-28,WHEAT,Spring Wheat,Hedge ratio above target,2.41,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-28,WHEAT,Spring Wheat,Large net open exposure,-3443299.37,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-29,WHEAT,Spring Wheat,Hedge ratio above target,2.41,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-29,WHEAT,Spring Wheat,Large net open exposure,-3443664.47,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-30,WHEAT,Spring Wheat,Hedge ratio above target,2.41,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-04-30,WHEAT,Spring Wheat,Large net open exposure,-3399341.97,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-01,WHEAT,Spring Wheat,Hedge ratio above target,6.0,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-01,WHEAT,Spring Wheat,Large net open exposure,-4791678.98,"abs <= 1,500,000",High,Residual price exposure needs review.
