date,commodity_id,commodity_name,contract_month,avg_cash_price_cad_mt,futures_price_cad_mt,usd_cad,basis_cad_mt,physical_quantity_mt,futures_quantity_mt,net_open_quantity_mt,physical_exposure_cad,futures_exposure_cad,net_open_exposure_cad,hedge_ratio,daily_pnl_cad,cumulative_pnl_cad,basis_risk_cad,margin_requirement_cad,var_95_cad,var_99_cad,stress_down_5pct_cad,stress_up_5pct_cad,physical_transaction_count,futures_position_count
2025-02-25,SOY,Soybeans,2025-03,514.55,505.35,1.36,9.21,7968.0,10069.92,18037.92,4099966.27,5088821.99,9188788.26,1.26,27679.66,-33651.5,21027.82,356252.46,139457.19,196930.46,-418439.75,418439.75,13.0,5.0
2025-02-26,SOY,Soybeans,2025-03,515.24,507.36,1.36,7.88,7968.0,10069.92,18037.92,4105464.19,5109090.72,9214554.92,1.26,25766.65,-7884.85,21094.3,369971.95,139039.34,196340.4,-419673.1,419673.1,13.0,5.0
2025-02-27,SOY,Soybeans,2025-03,520.12,507.95,1.37,12.16,7968.0,10069.92,18037.92,4144300.22,5115065.21,9259365.43,1.26,44810.52,36925.67,22169.15,367438.44,137335.12,193933.83,-421525.27,421525.27,13.0,5.0
2025-02-28,SOY,Soybeans,2025-03,516.04,507.39,1.37,8.64,7968.0,10069.92,18037.92,4111774.85,5109408.93,9221183.78,1.26,-38181.65,-1255.98,20944.14,362560.94,131297.24,185407.61,-419941.44,419941.44,13.0,5.0
2025-03-03,SOY,Soybeans,2025-03,512.14,500.91,1.37,11.22,7968.0,10069.92,18037.92,4080699.65,5044154.84,9124854.49,1.26,-96329.29,-97585.27,21522.2,362204.85,135955.18,191985.2,-415435.73,415435.73,13.0,5.0
2025-03-04,SOY,Soybeans,2025-03,507.67,502.61,1.37,5.06,14318.0,10069.92,24387.92,7268876.33,5061261.62,12330137.96,0.7,-18446.44,-116031.71,39172.44,359563.84,134747.77,190280.19,-543818.13,543818.13,14.0,5.0
2025-03-05,SOY,Soybeans,2025-03,511.05,505.49,1.37,5.56,13135.0,10069.92,23204.92,6712641.75,5090232.78,11802874.53,0.77,77308.73,-38722.98,36077.68,342860.39,130974.47,184951.82,-523017.31,523017.31,16.0,5.0
2025-03-06,SOY,Soybeans,2025-03,506.81,497.43,1.37,9.38,13135.0,10069.92,23204.92,6657001.89,5009113.54,11666115.43,0.77,-136759.11,-175482.08,35235.86,372643.92,140028.37,197737.03,-516735.75,516735.75,16.0,5.0
2025-03-07,SOY,Soybeans,2025-03,500.95,495.43,1.37,5.51,15703.0,10069.92,25772.92,7866355.04,4988971.68,12855326.72,0.64,-97218.03,-272700.12,40192.02,370423.04,143585.19,202759.69,-564102.79,564102.79,15.0,5.0
2025-03-10,SOY,Soybeans,2025-03,496.88,490.95,1.37,5.92,15703.0,10069.92,25772.92,7802475.23,4943859.45,12746334.68,0.64,-108992.04,-381692.16,40009.07,379497.1,145834.6,205936.13,-559291.98,559291.98,15.0,5.0
2025-03-11,SOY,Soybeans,2025-03,498.67,488.35,1.37,10.32,11443.0,10069.92,21512.92,5706326.58,4917647.45,10623974.03,0.88,1990.59,-379701.57,29789.2,359220.25,138447.12,195504.11,-474135.44,474135.44,14.0,5.0
2025-03-12,SOY,Soybeans,2025-03,495.46,491.99,1.37,3.46,11443.0,10069.92,21512.92,5669503.01,4954344.25,10623847.26,0.88,-126.77,-379828.34,31223.29,394849.59,134361.79,189735.14,-474497.33,474497.33,14.0,5.0
2025-03-13,SOY,Soybeans,2025-03,493.06,487.6,1.37,5.47,11443.0,10069.92,21512.92,5642131.35,4910059.76,10552191.11,0.88,-71656.14,-451484.49,31479.17,361447.37,128512.45,181475.15,-471188.24,471188.24,14.0,5.0
2025-03-14,SOY,Soybeans,2025-03,498.19,492.76,1.37,5.43,11443.0,9797.76,21240.76,5700788.17,4827959.89,10528748.06,0.86,110666.95,-340817.54,31712.73,360389.24,135718.69,191651.24,-469429.52,469429.52,14.0,6.0
2025-03-17,SOY,Soybeans,2025-03,497.15,496.41,1.37,0.75,5602.0,9797.76,15399.76,2785056.71,4863664.89,7648721.6,1.75,23850.05,-316967.49,15506.37,358617.28,136471.72,192714.61,-354585.51,354585.51,13.0,6.0
2025-03-18,SOY,Soybeans,2025-03,506.38,493.27,1.37,13.11,5602.0,13063.68,18665.68,2836729.56,6443901.84,9280631.39,2.33,20934.34,-296033.15,17343.02,419468.52,134973.51,190598.96,-435664.27,435664.27,13.0,7.0
2025-03-19,SOY,Soybeans,2025-03,503.58,494.86,1.37,8.72,5602.0,13063.68,18665.68,2821043.96,6464662.64,9285706.59,2.33,5075.2,-290957.95,17438.4,478362.63,134411.91,189805.91,-436074.89,436074.89,13.0,7.0
2025-03-20,SOY,Soybeans,2025-03,502.31,496.94,1.37,5.37,5602.0,13063.68,18665.68,2813918.21,6491866.45,9305784.66,2.33,20078.06,-270879.89,17271.19,475449.18,120632.23,170347.33,-437150.05,437150.05,13.0,7.0
2025-03-21,SOY,Soybeans,2025-03,506.25,493.28,1.37,12.97,5602.0,10206.0,15808.0,2836012.5,5034438.13,7870450.63,1.82,-25691.35,-296571.24,18385.63,675857.1,107619.71,151972.07,-365162.41,365162.41,13.0,9.0
2025-03-24,SOY,Soybeans,2025-03,501.59,489.02,1.37,12.57,4400.0,10206.0,14606.0,2207013.6,4990953.43,7197967.03,2.32,-69567.62,-366138.85,15217.26,636341.5,107201.11,151380.97,-337828.22,337828.22,13.0,9.0
2025-03-25,SOY,Soybeans,2025-03,500.39,491.57,1.37,8.82,12553.0,10206.0,22759.0,6281370.56,5016960.36,11298330.92,0.81,20700.53,-345438.32,43333.86,707815.02,106831.02,150858.34,-502102.84,502102.84,12.0,9.0
2025-03-26,SOY,Soybeans,2025-03,498.86,495.78,1.37,3.09,21135.0,10206.0,31341.0,10543490.64,5059885.77,15603376.41,0.48,23794.64,-321643.68,76447.06,650712.6,106724.05,150707.3,-674733.91,674733.91,14.0,9.0
2025-03-27,SOY,Soybeans,2025-03,504.79,500.08,1.37,4.71,21135.0,20275.92,41410.92,10668694.38,10139529.36,20808223.74,0.96,169107.91,-152535.77,74247.19,888573.9,125092.57,176645.87,-933724.24,933724.24,14.0,10.0
2025-03-28,SOY,Soybeans,2025-03,501.37,494.62,1.37,6.74,24850.0,20275.92,45125.92,12458994.8,10028972.87,22487967.67,0.82,-182838.18,-335373.95,86989.08,949879.77,140309.53,198134.06,-999808.44,999808.44,15.0,10.0
2025-03-31,SOY,Soybeans,2025-03,500.9,488.23,1.37,12.67,29219.0,20275.92,49494.92,14635680.22,9899249.57,24534929.79,0.69,-141452.51,-476826.46,105226.96,921915.83,144891.57,204604.46,-1080389.69,1080389.69,14.0,10.0
2025-04-01,SOY,Soybeans,2025-05,497.51,494.02,1.37,3.49,29219.0,8164.8,37383.8,14536744.69,4033590.83,18570335.52,0.28,18565.45,-458261.01,107203.04,812685.1,145552.44,205537.68,-783149.33,783149.33,14.0,9.0
2025-04-02,SOY,Soybeans,2025-05,501.21,502.23,1.37,-1.02,35514.0,8164.8,43678.8,17800042.97,4100593.62,21900636.59,0.23,175171.54,-283089.47,145395.74,754355.1,158547.32,223888.03,-917031.4,917031.4,16.0,9.0
2025-04-03,SOY,Soybeans,2025-05,502.22,502.56,1.37,-0.34,29679.0,8164.8,37843.8,14905446.74,4103278.21,19008724.95,0.28,38553.73,-244535.75,129086.99,735062.21,151868.2,214456.3,-801381.78,801381.78,17.0,9.0
2025-04-04,SOY,Soybeans,2025-05,506.85,504.56,1.37,2.29,23683.0,8164.8,31847.8,12003728.55,4119609.44,16123337.99,0.34,153685.64,-90850.1,105203.95,728645.02,157769.78,222790.05,-686129.61,686129.61,16.0,9.0
2025-04-07,SOY,Soybeans,2025-05,511.74,513.54,1.37,-1.81,23683.0,-408.24,23274.76,12119443.69,-209649.41,11909794.28,0.02,189093.83,98243.73,113504.23,879583.98,164010.14,231602.2,-474295.28,474295.28,16.0,10.0
2025-04-08,SOY,Soybeans,2025-05,515.97,516.37,1.37,-0.4,23683.0,-408.24,23274.76,12219622.78,-210801.54,12008821.24,0.02,99026.96,197270.68,115196.18,939167.81,166039.53,234467.95,-478244.83,478244.83,16.0,10.0
2025-04-09,SOY,Soybeans,2025-05,520.75,521.04,1.37,-0.29,25032.0,-408.24,24623.76,13035414.0,-212708.72,12822705.28,0.02,111392.3,308662.98,125384.97,993235.0,168333.07,237706.69,-510781.12,510781.12,15.0,10.0
2025-04-10,SOY,Soybeans,2025-05,510.8,509.79,1.37,1.01,25032.0,-408.24,24623.76,12786445.73,-208116.96,12578328.77,0.02,-244376.51,64286.47,127436.37,972502.1,194030.23,273994.21,-501051.98,501051.98,15.0,10.0
2025-04-11,SOY,Soybeans,2025-05,506.95,502.49,1.36,4.46,15419.0,-408.24,15010.76,7816662.05,-205137.66,7611524.39,0.03,-93494.03,-29207.57,78485.92,943586.29,195845.78,276557.97,-302409.6,302409.6,17.0,10.0
2025-04-14,SOY,Soybeans,2025-05,504.06,505.13,1.36,-1.07,15419.0,8300.88,23719.88,7772131.98,4193033.48,11965165.45,0.54,-45607.17,-74814.74,79910.38,1101703.8,197098.13,278326.44,-520536.95,520536.95,17.0,11.0
2025-04-15,SOY,Soybeans,2025-05,504.64,504.41,1.36,0.23,9865.0,8300.88,18165.88,4978253.87,4187050.2,9165304.07,0.84,2898.07,-71916.67,48154.66,1157778.16,197094.72,278321.64,-408482.66,408482.66,16.0,11.0
2025-04-16,SOY,Soybeans,2025-05,504.2,503.27,1.36,0.94,13576.0,8300.88,21876.88,6845073.5,4177567.28,11022640.78,0.61,-13764.34,-85681.0,65222.03,1193844.45,197301.15,278613.14,-482681.3,482681.3,15.0,11.0
2025-04-17,SOY,Soybeans,2025-05,504.47,500.65,1.37,3.81,13576.0,10478.16,24054.16,6848630.42,5245920.14,12094550.56,0.77,-18151.55,-103832.55,65012.3,1228114.24,197532.7,278940.12,-536241.22,536241.22,15.0,12.0
2025-04-18,SOY,Soybeans,2025-05,500.33,496.06,1.36,4.27,13576.0,10478.16,24054.16,6792534.38,5197796.05,11990330.43,0.77,-104220.13,-208052.68,57883.5,1206491.7,201555.86,284621.3,-531591.18,531591.18,15.0,12.0
2025-04-21,SOY,Soybeans,2025-05,493.43,489.26,1.36,4.17,19138.0,10478.16,29616.16,9443225.06,5126544.56,14569769.63,0.55,-165007.34,-373060.02,70127.47,1160295.9,209495.8,295833.46,-634056.23,634056.23,14.0,12.0
2025-04-22,SOY,Soybeans,2025-05,497.23,491.09,1.37,6.14,19138.0,16873.92,36011.92,9515949.46,8286616.75,17802566.21,0.88,91901.53,-281158.49,66530.88,1405758.97,212150.97,299582.89,-794968.82,794968.82,14.0,13.0
2025-04-23,SOY,Soybeans,2025-05,487.38,483.2,1.37,4.18,19138.0,19595.52,38733.52,9327401.89,9468535.67,18795937.56,1.02,-321703.05,-602861.55,66829.99,1244748.02,243350.27,343640.08,-846522.86,846522.86,14.0,14.0
2025-04-24,SOY,Soybeans,2025-05,491.15,489.01,1.37,2.14,24330.0,10750.32,35080.32,11949630.84,5256990.33,17206621.17,0.44,186014.99,-416846.56,84221.89,1657284.79,245246.32,346317.53,-740834.75,740834.75,15.0,15.0
2025-04-25,SOY,Soybeans,2025-05,493.55,489.61,1.37,3.94,24330.0,10750.32,35080.32,12008120.16,5263470.63,17271590.79,0.44,64969.61,-351876.94,81234.35,1800106.39,237611.05,335535.61,-743498.34,743498.34,15.0,15.0
2025-04-28,SOY,Soybeans,2025-05,497.97,498.98,1.36,-1.01,30726.0,10750.32,41476.32,15300687.67,5364237.67,20664925.35,0.35,208305.65,-143571.29,73849.46,1522604.96,242931.56,343048.8,-880239.39,880239.39,14.0,15.0
2025-04-29,SOY,Soybeans,2025-05,501.87,500.63,1.36,1.24,25262.0,10750.32,36012.32,12678239.94,5381928.4,18060168.34,0.43,137460.67,-6110.62,59886.08,1604726.79,246991.59,348782.06,-776226.02,776226.02,14.0,15.0
2025-04-30,SOY,Soybeans,2025-05,498.8,498.66,1.36,0.14,25262.0,10750.32,36012.32,12600635.08,5360728.77,17961363.85,0.43,-98804.5,-104915.11,58500.34,1619861.76,243401.1,343711.86,-772061.84,772061.84,14.0,15.0
2025-05-01,SOY,Soybeans,2025-05,503.19,499.66,1.36,3.52,25262.0,10750.32,36012.32,12711484.73,5371547.89,18083032.62,0.43,121668.78,16753.66,58044.04,1590391.67,246760.16,348455.26,-777036.78,777036.78,14.0,15.0
2025-05-02,SOY,Soybeans,2025-05,496.28,495.04,1.36,1.24,22485.0,10750.32,33235.32,11158765.86,5321838.41,16480604.27,0.48,-224269.9,-207516.23,51720.14,1687545.04,255156.49,360311.89,-712442.56,712442.56,15.0,15.0
2025-05-05,SOY,Soybeans,2025-05,490.3,492.06,1.36,-1.76,14219.0,10750.32,24969.32,6971575.7,5289819.66,12261395.36,0.76,-166389.11,-373905.35,32651.22,1650993.58,249897.38,352885.39,-543354.01,543354.01,14.0,15.0
2025-05-06,SOY,Soybeans,2025-05,493.43,494.47,1.36,-1.04,14219.0,10750.32,24969.32,7016081.17,5315697.83,12331779.0,0.76,70383.64,-303521.71,33176.95,1630245.93,248100.24,350347.61,-546428.14,546428.14,14.0,15.0
2025-05-07,SOY,Soybeans,2025-05,484.4,482.84,1.36,1.56,7869.0,10750.32,18619.32,3811727.86,5190693.11,9002420.97,1.37,-253430.73,-556952.44,17955.0,1672044.63,255748.63,361148.06,-412003.77,412003.77,13.0,15.0
2025-05-08,SOY,Soybeans,2025-05,486.05,485.78,1.36,0.27,14362.0,10750.32,25112.32,6980621.38,5222273.25,12202894.63,0.75,44563.99,-512388.45,33075.63,1621454.55,245194.6,346244.5,-540338.52,540338.52,15.0,15.0
2025-05-09,SOY,Soybeans,2025-05,482.8,478.54,1.36,4.26,17625.0,10750.32,28375.32,8509420.5,5144492.53,13653913.03,0.61,-124371.04,-636759.49,40392.36,1826476.42,246621.84,348259.93,-597601.45,597601.45,16.0,15.0
2025-05-12,SOY,Soybeans,2025-05,480.89,481.05,1.36,-0.15,17625.0,10750.32,28375.32,8475721.5,5171394.13,13647115.63,0.61,-6797.4,-643556.89,39457.89,1630183.87,246694.1,348361.97,-597598.57,597598.57,16.0,15.0
2025-05-13,SOY,Soybeans,2025-05,476.93,473.04,1.36,3.9,17625.0,10750.32,28375.32,8405926.5,5085279.77,13491206.27,0.61,-155909.36,-799466.25,39559.16,1633031.59,250728.8,354059.46,-590501.05,590501.05,16.0,15.0
2025-05-14,SOY,Soybeans,2025-05,477.43,471.34,1.36,6.1,17625.0,10750.32,28375.32,8414739.0,5067004.23,13481743.23,0.61,-9463.04,-808929.3,42241.32,1509510.97,250789.4,354145.04,-589939.77,589939.77,16.0,15.0
2025-05-15,SOY,Soybeans,2025-05,470.89,473.43,1.35,-2.54,17625.0,10750.32,28375.32,8299471.5,5089540.12,13389011.62,0.61,-92731.6,-901660.9,45893.64,1573495.79,251530.38,355191.38,-586455.87,586455.87,16.0,15.0
2025-05-16,SOY,Soybeans,2025-05,480.13,480.63,1.35,-0.5,18025.0,10750.32,28775.32,8654379.3,5166894.05,13821273.35,0.6,240208.93,-661451.97,46968.06,1682275.43,270308.32,381708.12,-604519.87,604519.87,17.0,15.0
2025-05-19,SOY,Soybeans,2025-05,483.08,480.26,1.35,2.82,18025.0,10750.32,28775.32,8707480.95,5162975.56,13870456.51,0.6,49183.16,-612268.81,46105.11,1522538.49,265658.9,375142.57,-606448.02,606448.02,17.0,15.0
2025-05-20,SOY,Soybeans,2025-05,477.74,476.56,1.35,1.17,13646.0,10750.32,24396.32,6519185.46,5123210.13,11642395.58,0.79,-136054.98,-748323.8,31906.75,1469644.2,266201.48,375908.75,-516927.92,516927.92,16.0,15.0
2025-05-21,SOY,Soybeans,2025-05,477.44,473.49,1.35,3.95,9850.0,14016.24,23866.24,4702784.0,6636486.4,11339270.4,1.42,-37128.7,-785452.5,22902.51,1686776.72,239908.44,338779.8,-519935.68,519935.68,15.0,16.0
2025-05-22,SOY,Soybeans,2025-05,469.63,466.56,1.35,3.07,9850.0,14016.24,23866.24,4625816.1,6539416.93,11165233.03,1.42,-174037.37,-959489.87,23132.09,1776963.62,234664.25,331374.37,-512003.49,512003.49,15.0,16.0
2025-05-23,SOY,Soybeans,2025-05,469.92,471.87,1.35,-1.94,6135.0,14016.24,20151.24,2882983.74,6613780.1,9496763.84,2.28,77298.46,-882191.41,14697.11,1687450.56,235400.54,332414.1,-446008.35,446008.35,14.0,16.0
2025-05-26,SOY,Soybeans,2025-05,476.08,474.04,1.35,2.04,11970.0,14016.24,25986.24,5698653.66,6644244.39,12342898.05,1.17,68219.09,-813972.32,28045.09,1661945.04,220584.81,311492.49,-560158.37,560158.37,13.0,16.0
2025-05-27,SOY,Soybeans,2025-05,484.64,482.06,1.35,2.59,11590.0,14016.24,25606.24,5617023.96,6756640.62,12373664.58,1.21,214931.25,-599041.07,27333.79,1559363.81,230804.37,325923.74,-562512.99,562512.99,14.0,16.0
2025-05-28,SOY,Soybeans,2025-05,485.52,483.76,1.35,1.76,11590.0,14016.24,25606.24,5627130.44,6780482.25,12407612.69,1.21,33948.1,-565092.97,27113.01,1715070.79,230301.04,325212.98,-564109.33,564109.33,14.0,16.0
2025-05-29,SOY,Soybeans,2025-05,482.65,477.36,1.35,5.29,972.0,14016.24,14988.24,469133.86,6690792.33,7159926.18,14.42,-122930.04,-688023.01,2381.22,1729156.9,225923.18,319030.91,-353304.97,353304.97,14.0,16.0
2025-05-30,SOY,Soybeans,2025-05,475.27,472.14,1.34,3.14,972.0,14016.24,14988.24,461966.33,6617565.88,7079532.21,14.42,-80393.97,-768416.98,2402.43,1552950.28,214627.62,303080.21,-349356.95,349356.95,14.0,16.0
2025-06-02,SOY,Soybeans,2025-07,476.38,477.23,1.34,-0.84,972.0,11022.48,11994.48,463045.25,5260231.68,5723276.92,11.34,72449.61,-695967.37,2344.27,1530738.62,210620.52,297421.7,-281533.39,281533.39,14.0,12.0
2025-06-03,SOY,Soybeans,2025-07,479.41,485.33,1.35,-5.92,972.0,11022.48,11994.48,465982.63,5349485.11,5815467.74,11.34,92190.81,-603776.55,2823.37,1520397.94,212052.43,299443.73,-286113.56,286113.56,14.0,12.0
2025-06-04,SOY,Soybeans,2025-07,480.31,483.89,1.34,-3.57,972.0,11022.48,11994.48,466865.21,5333639.19,5800504.4,11.34,-14963.34,-618739.89,3030.82,1530607.76,190823.98,269466.59,-285356.57,285356.57,14.0,12.0
2025-06-05,SOY,Soybeans,2025-07,485.48,488.71,1.34,-3.24,972.0,11022.48,11994.48,471882.67,5386811.63,5858694.3,11.34,58189.91,-560549.99,3178.96,1498462.04,191376.97,270247.48,-288215.89,288215.89,14.0,12.0
2025-06-06,SOY,Soybeans,2025-07,477.16,485.31,1.34,-8.14,972.0,11022.48,11994.48,463803.41,5349295.52,5813098.93,11.34,-45595.38,-606145.36,3665.58,1502574.5,186323.68,263111.63,-286016.91,286016.91,14.0,12.0
2025-06-09,SOY,Soybeans,2025-07,482.05,486.04,1.34,-3.99,12115.0,11022.48,23137.48,5840035.75,5357419.09,11197454.84,0.91,12872.76,-593272.6,47237.41,1494785.74,186339.04,263133.31,-501472.38,501472.38,12.0,12.0
2025-06-10,SOY,Soybeans,2025-07,486.48,490.4,1.34,-3.92,9616.0,11022.48,20638.48,4678010.91,5405421.99,10083432.9,1.15,101696.58,-491576.02,37565.91,1515154.88,179053.27,252844.92,-457391.54,457391.54,11.0,12.0
2025-06-11,SOY,Soybeans,2025-07,487.57,489.45,1.34,-1.88,9616.0,11022.48,20638.48,4688453.89,5394935.2,10083389.09,1.15,-43.81,-491619.83,34951.07,1357759.82,178899.56,252627.86,-457284.92,457284.92,11.0,12.0
2025-06-12,SOY,Soybeans,2025-07,482.38,488.38,1.34,-5.99,6353.0,11022.48,17375.48,3064572.85,5383119.1,8447691.95,1.74,-61684.67,-553304.51,24222.58,1376365.59,176550.37,249310.52,-391738.87,391738.87,10.0,12.0
2025-06-13,SOY,Soybeans,2025-07,496.37,505.02,1.34,-8.65,9711.0,11022.48,20733.48,4820249.07,5566564.03,10386813.1,1.14,272310.69,-280993.81,40833.14,1421178.94,182646.99,257919.68,-471138.16,471138.16,9.0,12.0
2025-06-16,SOY,Soybeans,2025-07,493.68,491.43,1.34,2.25,9711.0,11022.48,20733.48,4794107.06,5416794.98,10210902.04,1.14,-175911.06,-456904.88,40579.24,1456683.18,195733.15,276398.94,-462604.03,462604.03,9.0,12.0
2025-06-17,SOY,Soybeans,2025-07,492.89,496.75,1.34,-3.87,9711.0,11022.48,20733.48,4786415.95,5475432.37,10261848.32,1.14,50946.28,-405958.6,40627.41,1487015.69,188053.48,265554.31,-465228.26,465228.26,9.0,12.0
2025-06-18,SOY,Soybeans,2025-07,489.69,497.18,1.34,-7.49,4519.0,11022.48,15541.48,2212900.07,5480158.81,7693058.88,2.44,-26329.34,-432287.94,18963.42,1483302.01,187648.88,264982.96,-362523.94,362523.94,8.0,12.0
2025-06-19,SOY,Soybeans,2025-07,497.27,498.19,1.34,-0.91,4519.0,11022.48,15541.48,2247181.21,5491236.4,7738417.61,2.44,45358.73,-386929.21,18241.09,1529716.73,172370.83,243408.5,-364449.07,364449.07,8.0,12.0
2025-06-20,SOY,Soybeans,2025-07,504.34,504.36,1.34,-0.03,4519.0,11022.48,15541.48,2279094.38,5559326.67,7838421.06,2.44,100003.45,-286925.76,18368.54,1531554.88,173489.38,244988.03,-369130.11,369130.11,8.0,12.0
2025-06-23,SOY,Soybeans,2025-07,501.83,501.59,1.34,0.24,4519.0,11022.48,15541.48,2267751.69,5528752.52,7796504.21,2.44,-41916.85,-328842.61,18022.34,1413190.8,174745.48,246761.8,-367147.69,367147.69,8.0,12.0
2025-06-24,SOY,Soybeans,2025-07,497.9,504.71,1.34,-6.81,4519.0,11022.48,15541.48,2250010.1,5563166.9,7813177.0,2.44,16672.79,-312169.82,17863.52,1478261.13,158281.58,223512.78,-368158.75,368158.75,8.0,12.0
2025-06-25,SOY,Soybeans,2025-07,503.37,502.3,1.34,1.07,4519.0,11022.48,15541.48,2274738.07,5536580.68,7811318.75,2.44,-1858.25,-314028.07,17695.58,1414623.93,158197.39,223393.89,-367818.56,367818.56,8.0,12.0
2025-06-26,SOY,Soybeans,2025-07,502.39,509.45,1.35,-7.06,4519.0,11022.48,15541.48,2270282.33,5615396.92,7885679.26,2.44,74360.51,-239667.56,16055.53,1464101.33,150548.17,212592.27,-371581.14,371581.14,8.0,12.0
2025-06-27,SOY,Soybeans,2025-07,506.18,513.11,1.35,-6.93,4800.0,11022.48,15822.48,2429673.6,5655722.67,8085396.27,2.3,57479.87,-182187.69,15837.48,1494201.94,145568.23,205559.98,-379973.08,379973.08,7.0,12.0
2025-06-30,SOY,Soybeans,2025-07,511.03,514.48,1.35,-3.46,4800.0,11022.48,15822.48,2452934.4,5670900.62,8123835.02,2.3,38438.75,-143748.94,15493.65,1274068.84,144662.06,204280.36,-381662.41,381662.41,7.0,12.0
2025-01-02,WHEAT,Spring Wheat,2025-03,302.61,298.14,1.36,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-01-03,WHEAT,Spring Wheat,2025-03,300.39,294.45,1.36,5.94,0.0,-2313.36,-2313.36,0.0,-681177.18,-681177.18,0.0,-0.0,0.0,0.0,49548.7,0.0,0.0,34058.86,-34058.86,0.0,1.0
2025-01-06,WHEAT,Spring Wheat,2025-03,300.15,293.77,1.36,6.37,0.0,4898.88,4898.88,0.0,1439161.61,1439161.61,0.0,1573.08,1573.08,0.0,196570.86,0.0,0.0,-71958.08,71958.08,0.0,2.0
2025-01-07,WHEAT,Spring Wheat,2025-03,298.17,288.31,1.36,9.87,0.0,4898.88,4898.88,0.0,1412378.46,1412378.46,0.0,-26783.16,-25210.07,0.0,217750.96,0.0,0.0,-70618.92,70618.92,0.0,2.0
2025-01-08,WHEAT,Spring Wheat,2025-03,299.78,291.67,1.36,8.11,0.0,4898.88,4898.88,0.0,1428834.77,1428834.77,0.0,16456.32,-8753.75,0.0,187381.21,25764.54,36382.65,-71441.74,71441.74,0.0,2.0
2025-01-09,WHEAT,Spring Wheat,2025-03,299.87,288.9,1.35,10.97,0.0,4898.88,4898.88,0.0,1415286.43,1415286.43,0.0,-13548.34,-22302.1,0.0,208459.44,24376.29,34422.28,-70764.32,70764.32,0.0,2.0
2025-01-10,WHEAT,Spring Wheat,2025-03,290.52,285.85,1.35,4.67,0.0,4898.88,4898.88,0.0,1400339.95,1400339.95,0.0,-14946.48,-37248.58,0.0,209308.05,23328.39,32942.52,-70017.0,70017.0,0.0,2.0
2025-01-13,WHEAT,Spring Wheat,2025-03,290.53,282.07,1.35,8.46,0.0,4898.88,4898.88,0.0,1381822.18,1381822.18,0.0,-18517.77,-55766.35,0.0,191685.69,22928.89,32378.37,-69091.11,69091.11,0.0,2.0
2025-01-14,WHEAT,Spring Wheat,2025-03,289.77,284.39,1.35,5.38,-1250.0,4898.88,3648.88,-362212.5,1393197.38,1030984.88,3.92,11375.2,-44391.15,2903.13,216146.07,23702.98,33471.48,-55171.37,55171.37,2.0,2.0
2025-01-15,WHEAT,Spring Wheat,2025-03,295.77,287.35,1.35,8.43,-1250.0,4898.88,3648.88,-369717.5,1407680.92,1037963.42,3.92,6978.54,-37412.61,2784.13,206352.09,23195.46,32754.81,-55595.35,55595.35,2.0,2.0
2025-01-16,WHEAT,Spring Wheat,2025-03,297.6,291.25,1.35,6.35,717.0,4898.88,5615.88,213377.77,1426793.9,1640171.67,6.83,16832.98,-20579.63,1527.95,206159.31,24269.18,34271.03,-79874.81,79874.81,4.0,2.0
2025-01-17,WHEAT,Spring Wheat,2025-03,304.55,301.5,1.36,3.05,717.0,4898.88,5615.88,218359.48,1477004.48,1695363.96,6.83,55192.3,34612.67,1689.67,200143.72,35695.94,50406.99,-82584.6,82584.6,4.0,2.0
2025-01-20,WHEAT,Spring Wheat,2025-03,309.0,302.18,1.36,6.82,717.0,4898.88,5615.88,221551.57,1480335.72,1701887.29,6.83,6523.32,41135.99,1617.74,198182.6,34216.81,48318.28,-82878.85,82878.85,4.0,2.0
2025-01-21,WHEAT,Spring Wheat,2025-03,302.85,299.42,1.36,3.44,2920.0,4898.88,7818.88,884333.68,1466810.89,2351144.57,1.68,-17930.08,23205.92,6863.61,198245.43,34165.19,48245.39,-108713.89,108713.89,5.0,2.0
2025-01-22,WHEAT,Spring Wheat,2025-03,304.59,292.66,1.36,11.93,2920.0,4898.88,7818.88,889391.12,1433698.38,2323089.5,1.68,-28055.07,-4849.15,7740.45,203042.56,35272.09,49808.46,-107260.56,107260.56,5.0,2.0
2025-01-23,WHEAT,Spring Wheat,2025-03,305.33,294.92,1.36,10.42,3244.0,4898.88,8142.88,990503.5,1444758.09,2435261.59,1.51,13243.87,8394.72,8771.03,211125.04,34532.58,48764.19,-111858.04,111858.04,6.0,2.0
2025-01-24,WHEAT,Spring Wheat,2025-03,297.59,292.14,1.36,5.45,3244.0,4898.88,8142.88,965381.96,1431166.64,2396548.6,1.51,-38712.99,-30318.27,8599.4,201369.9,36939.54,52163.1,-110173.61,110173.61,6.0,2.0
2025-01-27,WHEAT,Spring Wheat,2025-03,298.06,294.33,1.36,3.73,3244.0,4898.88,8142.88,966919.62,1441893.23,2408812.85,1.51,12264.24,-18054.03,8723.09,192631.49,36250.66,51190.32,-110771.45,110771.45,6.0,2.0
2025-01-28,WHEAT,Spring Wheat,2025-03,296.34,291.95,1.36,4.39,3244.0,2993.76,6237.76,961320.47,874031.82,1835352.3,0.92,-17258.48,-35312.51,8678.03,247815.12,35762.65,50501.19,-82154.41,82154.41,6.0,3.0
